epc,atenda,atendanum,phase,RSS,timestamp,timestamp2,
300833b2ddd9014000030001,1,1,308,-64,1654695299066294,1654695299066294,
300833b2ddd9014000030008,1,1,12,-65,1654695299067747,1654695299067747,
300833b2ddd9014000030009,1,1,3320,-58,1654695299068817,1654695299068817,
300833b2ddd9014000030002,1,1,3576,-72,1654695299071735,1654695299071735,
300833b2ddd9014000030009,1,1,3340,-57,1654695299101426,1654695299101426,
300833b2ddd9014000030008,1,1,8,-65,1654695299107011,1654695299107011,
300833b2ddd9014000030001,1,1,324,-64,1654695299108114,1654695299108114,
300833b2ddd9014000030002,1,1,3360,-71,1654695299111588,1654695299111588,
300833b2ddd9014000030009,1,1,3348,-57,1654695299115011,1654695299115011,
300833b2ddd9014000030001,1,1,568,-64,1654695299117063,1654695299117063,
300833b2ddd9014000030008,1,1,56,-65,1654695299118387,1654695299118387,
300833b2ddd9014000030002,1,1,3436,-70,1654695299120428,1654695299120428,
300833b2ddd9014000030001,1,1,508,-64,1654695299152494,1654695299152494,
300833b2ddd9014000030009,1,1,3308,-58,1654695299153520,1654695299153520,
300833b2ddd9014000030008,1,1,124,-64,1654695299155805,1654695299155805,
300833b2ddd9014000030009,1,1,3324,-58,1654695299159114,1654695299159114,
300833b2ddd9014000030001,1,1,348,-64,1654695299160232,1654695299160232,
300833b2ddd9014000030008,1,1,88,-64,1654695299161784,1654695299161784,
300833b2ddd9014000030009,1,1,3368,-57,1654695299193224,1654695299193224,
300833b2ddd9014000030008,1,1,60,-64,1654695299196046,1654695299196046,
300833b2ddd9014000030001,1,1,384,-64,1654695299197151,1654695299197151,
300833b2ddd9014000030002,1,1,3532,-70,1654695299200929,1654695299200929,
300833b2ddd9014000030009,1,1,3268,-58,1654695299203970,1654695299203970,
300833b2ddd9014000030002,1,1,3356,-69,1654695299205072,1654695299205072,
300833b2ddd9014000030008,1,1,4092,-64,1654695299206622,1654695299206622,
300833b2ddd9014000030001,1,1,420,-64,1654695299208831,1654695299208831,
300833b2ddd9014000030001,1,1,300,-63,1654695299239628,1654695299239628,
300833b2ddd9014000030009,1,1,3340,-58,1654695299240699,1654695299240699,
300833b2ddd9014000030008,1,1,60,-65,1654695299242492,1654695299242492,
300833b2ddd9014000030002,1,1,3396,-71,1654695299248016,1654695299248016,
300833b2ddd9014000030009,1,1,3348,-57,1654695299250829,1654695299250829,
300833b2ddd9014000030008,1,1,80,-64,1654695299252158,1654695299252158,
300833b2ddd9014000030001,1,1,368,-64,1654695299255111,1654695299255111,
300833b2ddd9014000030002,1,1,3316,-73,1654695299257105,1654695299257105,
300833b2ddd9014000030001,1,1,296,-64,1654695299286800,1654695299286800,
300833b2ddd9014000030009,1,1,3384,-58,1654695299287874,1654695299287874,
300833b2ddd9014000030008,1,1,104,-64,1654695299289224,1654695299289224,
300833b2ddd9014000030001,1,1,348,-64,1654695299295575,1654695299295575,
300833b2ddd9014000030009,1,1,3328,-57,1654695299296942,1654695299296942,
300833b2ddd9014000030008,1,1,40,-65,1654695299298307,1654695299298307,
300833b2ddd9014000030009,1,1,3332,-58,1654695299330342,1654695299330342,
300833b2ddd9014000030008,1,1,4080,-64,1654695299334769,1654695299334769,
300833b2ddd9014000030001,1,1,336,-64,1654695299335885,1654695299335885,
300833b2ddd9014000030008,1,1,8,-64,1654695299340882,1654695299340882,
300833b2ddd9014000030001,1,1,312,-64,1654695299341969,1654695299341969,
300833b2ddd9014000030009,1,1,3336,-58,1654695299343522,1654695299343522,
300833b2ddd9014000030008,1,1,12,-65,1654695299375025,1654695299375025,
300833b2ddd9014000030009,1,1,3364,-58,1654695299376126,1654695299376126,
300833b2ddd9014000030001,1,1,332,-64,1654695299377442,1654695299377442,
300833b2ddd9014000030002,1,1,3576,-70,1654695299381118,1654695299381118,
300833b2ddd9014000030009,1,1,3384,-58,1654695299384158,1654695299384158,
300833b2ddd9014000030001,1,1,368,-65,1654695299385501,1654695299385501,
300833b2ddd9014000030008,1,1,4084,-64,1654695299387012,1654695299387012,
300833b2ddd9014000030002,1,1,3424,-71,1654695299389985,1654695299389985,
300833b2ddd9014000030008,1,1,0,-64,1654695299419746,1654695299419746,
300833b2ddd9014000030009,1,1,3348,-58,1654695299421312,1654695299421312,
300833b2ddd9014000030001,1,1,344,-64,1654695299422613,1654695299422613,
300833b2ddd9014000030002,1,1,3248,-69,1654695299428271,1654695299428271,
300833b2ddd9014000030001,1,1,284,-64,1654695299431575,1654695299431575,
300833b2ddd9014000030009,1,1,3320,-57,1654695299433014,1654695299433014,
300833b2ddd9014000030008,1,1,92,-65,1654695299437578,1654695299437578,
300833b2ddd9014000030002,1,1,3476,-72,1654695299439231,1654695299439231,
300833b2ddd9014000030001,1,1,340,-64,1654695299469956,1654695299469956,
300833b2ddd9014000030009,1,1,3328,-58,1654695299471283,1654695299471283,
300833b2ddd9014000030008,1,1,20,-64,1654695299472383,1654695299472383,
300833b2ddd9014000030008,1,1,84,-64,1654695299478739,1654695299478739,
300833b2ddd9014000030001,1,1,464,-64,1654695299479814,1654695299479814,
300833b2ddd9014000030009,1,1,3340,-58,1654695299480884,1654695299480884,
300833b2ddd9014000030008,1,1,72,-65,1654695299511488,1654695299511488,
300833b2ddd9014000030009,1,1,3292,-57,1654695299512557,1654695299512557,
300833b2ddd9014000030001,1,1,284,-64,1654695299516445,1654695299516445,
300833b2ddd9014000030008,1,1,140,-64,1654695299519888,1654695299519888,
300833b2ddd9014000030009,1,1,3312,-58,1654695299521369,1654695299521369,
300833b2ddd9014000030001,1,1,276,-64,1654695299522730,1654695299522730,
300833b2ddd9014000030008,1,1,32,-65,1654695299553528,1654695299553528,
300833b2ddd9014000030001,1,1,376,-64,1654695299554659,1654695299554659,
300833b2ddd9014000030009,1,1,3348,-58,1654695299556439,1654695299556439,
300833b2ddd9014000030001,1,1,320,-64,1654695299563671,1654695299563671,
300833b2ddd9014000030008,1,1,24,-64,1654695299564726,1654695299564726,
300833b2ddd9014000030009,1,1,3348,-58,1654695299567432,1654695299567432,
300833b2ddd9014000030002,1,1,3524,-71,1654695299569114,1654695299569114,
300833b2ddd9014000030001,1,1,392,-64,1654695299603179,1654695299603179,
300833b2ddd9014000030009,1,1,3364,-58,1654695299604236,1654695299604236,
300833b2ddd9014000030008,1,1,68,-64,1654695299605533,1654695299605533,
300833b2ddd9014000030002,1,1,3448,-72,1654695299607357,1654695299607357,
300833b2ddd9014000030001,1,1,332,-64,1654695299612664,1654695299612664,
300833b2ddd9014000030009,1,1,3316,-58,1654695299613719,1654695299613719,
300833b2ddd9014000030008,1,1,44,-64,1654695299614934,1654695299614934,
300833b2ddd9014000030002,1,1,3360,-72,1654695299619211,1654695299619211,
300833b2ddd9014000030009,1,1,3328,-58,1654695299649843,1654695299649843,
300833b2ddd9014000030008,1,1,12,-64,1654695299651031,1654695299651031,
300833b2ddd9014000030001,1,1,436,-64,1654695299652104,1654695299652104,
300833b2ddd9014000030001,1,1,336,-64,1654695299656951,1654695299656951,
300833b2ddd9014000030009,1,1,3308,-58,1654695299658888,1654695299658888,
300833b2ddd9014000030008,1,1,36,-65,1654695299659917,1654695299659917,
300833b2ddd9014000030008,1,1,4072,-64,1654695299690909,1654695299690909,
300833b2ddd9014000030001,1,1,324,-64,1654695299692238,1654695299692238,
300833b2ddd9014000030009,1,1,3348,-58,1654695299694050,1654695299694050,
300833b2ddd9014000030009,1,1,3392,-58,1654695299698456,1654695299698456,
300833b2ddd9014000030008,1,1,120,-63,1654695299699525,1654695299699525,
