epc,atenda,atendanum,phase,RSS,timestamp,timestamp2,
300833b2ddd9014000030009,1,1,2580,-42,1654780359055718,1654780359055718,
300833b2ddd9014000030008,1,1,3276,-48,1654780359057869,1654780359057869,
300833b2ddd9014000030001,1,1,1652,-49,1654780359059166,1654780359059166,
300833b2ddd9014000030002,1,1,20,-56,1654780359060605,1654780359060605,
300833b2ddd9014000030008,1,1,3284,-48,1654780359063621,1654780359063621,
300833b2ddd9014000030001,1,1,1636,-49,1654780359064948,1654780359064948,
300833b2ddd9014000030009,1,1,2572,-41,1654780359066555,1654780359066555,
300833b2ddd9014000030002,1,1,104,-56,1654780359068908,1654780359068908,
300833b2ddd9014000030009,1,1,2572,-41,1654780359100880,1654780359100880,
300833b2ddd9014000030001,1,1,1636,-49,1654780359102081,1654780359102081,
300833b2ddd9014000030002,1,1,52,-56,1654780359103108,1654780359103108,
300833b2ddd9014000030008,1,1,3316,-48,1654780359104206,1654780359104206,
300833b2ddd9014000030008,1,1,3328,-48,1654780359108533,1654780359108533,
300833b2ddd9014000030001,1,1,1656,-49,1654780359109777,1654780359109777,
300833b2ddd9014000030002,1,1,44,-55,1654780359110903,1654780359110903,
300833b2ddd9014000030009,1,1,2584,-42,1654780359112214,1654780359112214,
300833b2ddd9014000030001,1,1,1668,-49,1654780359143723,1654780359143723,
300833b2ddd9014000030009,1,1,2588,-42,1654780359145064,1654780359145064,
300833b2ddd9014000030008,1,1,3308,-48,1654780359146476,1654780359146476,
300833b2ddd9014000030002,1,1,108,-55,1654780359147589,1654780359147589,
300833b2ddd9014000030009,1,1,2572,-41,1654780359150334,1654780359150334,
300833b2ddd9014000030001,1,1,1672,-49,1654780359151421,1654780359151421,
300833b2ddd9014000030008,1,1,3296,-48,1654780359153183,1654780359153183,
300833b2ddd9014000030002,1,1,44,-55,1654780359155771,1654780359155771,
300833b2ddd9014000030001,1,1,1644,-49,1654780359185760,1654780359185760,
300833b2ddd9014000030002,1,1,36,-56,1654780359187072,1654780359187072,
300833b2ddd9014000030008,1,1,3296,-48,1654780359188208,1654780359188208,
300833b2ddd9014000030009,1,1,2600,-42,1654780359189519,1654780359189519,
300833b2ddd9014000030008,1,1,3316,-48,1654780359196667,1654780359196667,
300833b2ddd9014000030009,1,1,2584,-42,1654780359198633,1654780359198633,
300833b2ddd9014000030001,1,1,1652,-49,1654780359199750,1654780359199750,
300833b2ddd9014000030002,1,1,28,-56,1654780359201019,1654780359201019,
300833b2ddd9014000030008,1,1,3288,-48,1654780359231465,1654780359231465,
300833b2ddd9014000030009,1,1,2568,-42,1654780359232564,1654780359232564,
300833b2ddd9014000030002,1,1,28,-56,1654780359233904,1654780359233904,
300833b2ddd9014000030001,1,1,1648,-49,1654780359234963,1654780359234963,
300833b2ddd9014000030009,1,1,2580,-41,1654780359242172,1654780359242172,
300833b2ddd9014000030002,1,1,36,-55,1654780359243467,1654780359243467,
300833b2ddd9014000030008,1,1,3300,-48,1654780359245793,1654780359245793,
300833b2ddd9014000030001,1,1,1672,-49,1654780359246839,1654780359246839,
300833b2ddd9014000030009,1,1,2600,-41,1654780359276523,1654780359276523,
300833b2ddd9014000030001,1,1,1664,-49,1654780359277639,1654780359277639,
300833b2ddd9014000030008,1,1,3300,-48,1654780359279900,1654780359279900,
300833b2ddd9014000030002,1,1,80,-56,1654780359281321,1654780359281321,
300833b2ddd9014000030009,1,1,2596,-42,1654780359285251,1654780359285251,
300833b2ddd9014000030001,1,1,1652,-49,1654780359286627,1654780359286627,
300833b2ddd9014000030008,1,1,3300,-48,1654780359287924,1654780359287924,
300833b2ddd9014000030002,1,1,20,-55,1654780359289023,1654780359289023,
300833b2ddd9014000030002,1,1,64,-56,1654780359321839,1654780359321839,
300833b2ddd9014000030008,1,1,3304,-48,1654780359322953,1654780359322953,
300833b2ddd9014000030009,1,1,2584,-41,1654780359324068,1654780359324068,
300833b2ddd9014000030001,1,1,1676,-49,1654780359325781,1654780359325781,
300833b2ddd9014000030008,1,1,3296,-48,1654780359331176,1654780359331176,
300833b2ddd9014000030009,1,1,2588,-42,1654780359332873,1654780359332873,
300833b2ddd9014000030002,1,1,68,-55,1654780359334242,1654780359334242,
300833b2ddd9014000030001,1,1,1664,-49,1654780359336820,1654780359336820,
300833b2ddd9014000030009,1,1,2592,-42,1654780359368221,1654780359368221,
300833b2ddd9014000030002,1,1,20,-55,1654780359371384,1654780359371384,
300833b2ddd9014000030008,1,1,3304,-48,1654780359372838,1654780359372838,
300833b2ddd9014000030001,1,1,1668,-49,1654780359373969,1654780359373969,
300833b2ddd9014000030009,1,1,2600,-41,1654780359377593,1654780359377593,
300833b2ddd9014000030001,1,1,1684,-49,1654780359378684,1654780359378684,
300833b2ddd9014000030002,1,1,60,-56,1654780359380461,1654780359380461,
300833b2ddd9014000030008,1,1,3312,-48,1654780359381502,1654780359381502,
300833b2ddd9014000030001,1,1,1648,-49,1654780359412992,1654780359412992,
300833b2ddd9014000030008,1,1,3308,-48,1654780359414287,1654780359414287,
300833b2ddd9014000030009,1,1,2580,-42,1654780359416094,1654780359416094,
300833b2ddd9014000030002,1,1,104,-55,1654780359417164,1654780359417164,
300833b2ddd9014000030008,1,1,3316,-48,1654780359422212,1654780359422212,
300833b2ddd9014000030009,1,1,2588,-42,1654780359423467,1654780359423467,
300833b2ddd9014000030002,1,1,72,-55,1654780359425460,1654780359425460,
300833b2ddd9014000030001,1,1,1672,-49,1654780359426577,1654780359426577,
300833b2ddd9014000030009,1,1,2588,-42,1654780359469337,1654780359469337,
300833b2ddd9014000030008,1,1,3324,-48,1654780359471824,1654780359471824,
300833b2ddd9014000030001,1,1,1664,-49,1654780359472869,1654780359472869,
300833b2ddd9014000030002,1,1,68,-55,1654780359474082,1654780359474082,
300833b2ddd9014000030009,1,1,2580,-42,1654780359705034,1654780359705034,
300833b2ddd9014000030002,1,1,64,-55,1654780359706298,1654780359706298,
300833b2ddd9014000030001,1,1,1684,-49,1654780359707357,1654780359707357,
300833b2ddd9014000030008,1,1,3324,-48,1654780359709138,1654780359709138,
300833b2ddd9014000030009,1,1,2596,-42,1654780359741245,1654780359741245,
300833b2ddd9014000030001,1,1,1656,-49,1654780359743180,1654780359743180,
300833b2ddd9014000030008,1,1,3324,-48,1654780359744249,1654780359744249,
300833b2ddd9014000030002,1,1,68,-55,1654780359745461,1654780359745461,
300833b2ddd9014000030009,1,1,2600,-41,1654780359748935,1654780359748935,
300833b2ddd9014000030002,1,1,92,-55,1654780359750995,1654780359750995,
300833b2ddd9014000030008,1,1,3312,-48,1654780359752500,1654780359752500,
300833b2ddd9014000030001,1,1,1664,-49,1654780359754056,1654780359754056,
300833b2ddd9014000030002,1,1,96,-55,1654780359790758,1654780359790758,
300833b2ddd9014000030009,1,1,2600,-42,1654780359791856,1654780359791856,
300833b2ddd9014000030001,1,1,1708,-49,1654780359793130,1654780359793130,
300833b2ddd9014000030008,1,1,3332,-48,1654780359794171,1654780359794171,
300833b2ddd9014000030009,1,1,2612,-41,1654780359798078,1654780359798078,
300833b2ddd9014000030008,1,1,3328,-48,1654780359799374,1654780359799374,
300833b2ddd9014000030002,1,1,116,-55,1654780359800389,1654780359800389,
300833b2ddd9014000030001,1,1,1704,-49,1654780359801846,1654780359801846,
300833b2ddd9014000030009,1,1,2592,-42,1654780359831604,1654780359831604,
300833b2ddd9014000030008,1,1,3304,-48,1654780359833793,1654780359833793,
300833b2ddd9014000030001,1,1,1716,-49,1654780359834893,1654780359834893,
300833b2ddd9014000030002,1,1,88,-55,1654780359836603,1654780359836603,
300833b2ddd9014000030009,1,1,2592,-41,1654780359839964,1654780359839964,
300833b2ddd9014000030002,1,1,92,-55,1654780359841062,1654780359841062,
300833b2ddd9014000030008,1,1,3316,-48,1654780359843293,1654780359843293,
300833b2ddd9014000030001,1,1,1700,-49,1654780359844424,1654780359844424,
300833b2ddd9014000030008,1,1,3364,-48,1654780359875348,1654780359875348,
300833b2ddd9014000030001,1,1,1708,-49,1654780359876448,1654780359876448,
300833b2ddd9014000030009,1,1,2580,-42,1654780359877746,1654780359877746,
300833b2ddd9014000030009,1,1,2580,-42,1654780359882869,1654780359882869,
300833b2ddd9014000030008,1,1,3320,-48,1654780359884420,1654780359884420,
300833b2ddd9014000030002,1,1,12,-55,1654780359885476,1654780359885476,
300833b2ddd9014000030001,1,1,1700,-49,1654780359887866,1654780359887866,
300833b2ddd9014000030009,1,1,2592,-41,1654780359918531,1654780359918531,
