epc,atenda,atendanum,phase,RSS,timestamp,timestamp2,
300833b2ddd9014000030009,1,1,2512,-41,1654779936311732,1654779936311732,
300833b2ddd9014000030002,1,1,776,-48,1654779936312801,1654779936312801,
300833b2ddd9014000030001,1,1,1412,-50,1654779936314386,1654779936314386,
300833b2ddd9014000030001,1,1,1408,-50,1654779936319317,1654779936319317,
300833b2ddd9014000030009,1,1,2508,-41,1654779936320358,1654779936320358,
300833b2ddd9014000030002,1,1,760,-48,1654779936323268,1654779936323268,
300833b2ddd9014000030008,1,1,3560,-42,1654779936324303,1654779936324303,
300833b2ddd9014000030001,1,1,1412,-51,1654779936354909,1654779936354909,
300833b2ddd9014000030008,1,1,3556,-42,1654779936356417,1654779936356417,
300833b2ddd9014000030002,1,1,788,-48,1654779936357770,1654779936357770,
300833b2ddd9014000030009,1,1,2512,-41,1654779936358858,1654779936358858,
300833b2ddd9014000030008,1,1,3560,-42,1654779936363362,1654779936363362,
300833b2ddd9014000030009,1,1,2504,-41,1654779936367210,1654779936367210,
300833b2ddd9014000030002,1,1,768,-47,1654779936368956,1654779936368956,
300833b2ddd9014000030001,1,1,1384,-51,1654779936370215,1654779936370215,
300833b2ddd9014000030009,1,1,2516,-41,1654779936404389,1654779936404389,
300833b2ddd9014000030008,1,1,3560,-42,1654779936405877,1654779936405877,
300833b2ddd9014000030002,1,1,764,-48,1654779936406949,1654779936406949,
300833b2ddd9014000030001,1,1,1380,-50,1654779936408094,1654779936408094,
300833b2ddd9014000030002,1,1,764,-47,1654779936411771,1654779936411771,
300833b2ddd9014000030008,1,1,3560,-42,1654779936412867,1654779936412867,
300833b2ddd9014000030009,1,1,2536,-41,1654779936413910,1654779936413910,
300833b2ddd9014000030001,1,1,1396,-50,1654779936416317,1654779936416317,
300833b2ddd9014000030001,1,1,1392,-50,1654779936452523,1654779936452523,
300833b2ddd9014000030009,1,1,2520,-41,1654779936453579,1654779936453579,
300833b2ddd9014000030002,1,1,776,-48,1654779936454903,1654779936454903,
300833b2ddd9014000030008,1,1,3556,-42,1654779936456481,1654779936456481,
300833b2ddd9014000030008,1,1,3552,-42,1654779936461368,1654779936461368,
300833b2ddd9014000030001,1,1,1448,-50,1654779936462456,1654779936462456,
300833b2ddd9014000030002,1,1,764,-47,1654779936463568,1654779936463568,
300833b2ddd9014000030009,1,1,2504,-41,1654779936464667,1654779936464667,
300833b2ddd9014000030001,1,1,1396,-51,1654779936496601,1654779936496601,
300833b2ddd9014000030009,1,1,2516,-41,1654779936497628,1654779936497628,
300833b2ddd9014000030002,1,1,776,-47,1654779936499180,1654779936499180,
300833b2ddd9014000030008,1,1,3568,-42,1654779936500263,1654779936500263,
300833b2ddd9014000030002,1,1,756,-48,1654779936505975,1654779936505975,
300833b2ddd9014000030001,1,1,1408,-51,1654779936508395,1654779936508395,
300833b2ddd9014000030009,1,1,2504,-41,1654779936509509,1654779936509509,
300833b2ddd9014000030008,1,1,3568,-42,1654779936510960,1654779936510960,
300833b2ddd9014000030001,1,1,1436,-51,1654779936540763,1654779936540763,
300833b2ddd9014000030008,1,1,3560,-42,1654779936542084,1654779936542084,
300833b2ddd9014000030009,1,1,2508,-41,1654779936544147,1654779936544147,
300833b2ddd9014000030002,1,1,736,-47,1654779936545572,1654779936545572,
300833b2ddd9014000030001,1,1,1412,-51,1654779936549402,1654779936549402,
300833b2ddd9014000030008,1,1,3564,-42,1654779936550724,1654779936550724,
300833b2ddd9014000030009,1,1,2508,-41,1654779936552321,1654779936552321,
300833b2ddd9014000030002,1,1,764,-48,1654779936555150,1654779936555150,
300833b2ddd9014000030008,1,1,3568,-42,1654779936584930,1654779936584930,
300833b2ddd9014000030001,1,1,1412,-51,1654779936586259,1654779936586259,
300833b2ddd9014000030009,1,1,2520,-41,1654779936587359,1654779936587359,
300833b2ddd9014000030002,1,1,752,-48,1654779936589152,1654779936589152,
300833b2ddd9014000030009,1,1,2504,-41,1654779936593417,1654779936593417,
300833b2ddd9014000030008,1,1,3580,-42,1654779936594669,1654779936594669,
300833b2ddd9014000030001,1,1,1392,-50,1654779936595787,1654779936595787,
300833b2ddd9014000030002,1,1,768,-47,1654779936596909,1654779936596909,
300833b2ddd9014000030001,1,1,1396,-50,1654779936630157,1654779936630157,
300833b2ddd9014000030008,1,1,3564,-42,1654779936631226,1654779936631226,
300833b2ddd9014000030008,1,1,3560,-42,1654779936634760,1654779936634760,
300833b2ddd9014000030001,1,1,1416,-50,1654779936635820,1654779936635820,
300833b2ddd9014000030002,1,1,772,-48,1654779936636944,1654779936636944,
300833b2ddd9014000030009,1,1,2504,-41,1654779936638738,1654779936638738,
300833b2ddd9014000030008,1,1,3560,-42,1654779936869713,1654779936869713,
300833b2ddd9014000030009,1,1,2512,-41,1654779936870842,1654779936870842,
300833b2ddd9014000030001,1,1,1388,-51,1654779936873132,1654779936873132,
300833b2ddd9014000030002,1,1,752,-48,1654779936875102,1654779936875102,
300833b2ddd9014000030009,1,1,2512,-41,1654779936880725,1654779936880725,
300833b2ddd9014000030002,1,1,760,-48,1654779936882035,1654779936882035,
300833b2ddd9014000030008,1,1,3560,-42,1654779936883158,1654779936883158,
300833b2ddd9014000030001,1,1,1424,-51,1654779936884799,1654779936884799,
300833b2ddd9014000030008,1,1,3556,-42,1654779936916488,1654779936916488,
300833b2ddd9014000030002,1,1,768,-48,1654779936918635,1654779936918635,
300833b2ddd9014000030009,1,1,2504,-41,1654779936919736,1654779936919736,
300833b2ddd9014000030001,1,1,1380,-51,1654779936920908,1654779936920908,
300833b2ddd9014000030002,1,1,784,-48,1654779936923937,1654779936923937,
300833b2ddd9014000030001,1,1,1404,-51,1654779936926439,1654779936926439,
300833b2ddd9014000030008,1,1,3564,-42,1654779936927907,1654779936927907,
300833b2ddd9014000030009,1,1,2508,-41,1654779936928978,1654779936928978,
300833b2ddd9014000030008,1,1,3568,-42,1654779936958786,1654779936958786,
300833b2ddd9014000030009,1,1,2504,-41,1654779936960128,1654779936960128,
300833b2ddd9014000030001,1,1,1404,-50,1654779936961457,1654779936961457,
300833b2ddd9014000030002,1,1,764,-47,1654779936963606,1654779936963606,
300833b2ddd9014000030001,1,1,1392,-51,1654779936967496,1654779936967496,
300833b2ddd9014000030002,1,1,760,-48,1654779936968566,1654779936968566,
300833b2ddd9014000030009,1,1,2512,-41,1654779936970403,1654779936970403,
300833b2ddd9014000030008,1,1,3568,-42,1654779936971753,1654779936971753,
300833b2ddd9014000030009,1,1,2492,-41,1654779937004046,1654779937004046,
300833b2ddd9014000030008,1,1,3580,-42,1654779937005596,1654779937005596,
300833b2ddd9014000030002,1,1,756,-48,1654779937006977,1654779937006977,
300833b2ddd9014000030001,1,1,1384,-51,1654779937008108,1654779937008108,
300833b2ddd9014000030009,1,1,2500,-41,1654779937012584,1654779937012584,
300833b2ddd9014000030002,1,1,772,-47,1654779937015023,1654779937015023,
300833b2ddd9014000030008,1,1,3564,-42,1654779937016081,1654779937016081,
300833b2ddd9014000030001,1,1,1388,-51,1654779937017509,1654779937017509,
300833b2ddd9014000030001,1,1,1396,-51,1654779937049037,1654779937049037,
300833b2ddd9014000030002,1,1,780,-48,1654779937050987,1654779937050987,
300833b2ddd9014000030008,1,1,3564,-42,1654779937052071,1654779937052071,
300833b2ddd9014000030009,1,1,2508,-41,1654779937053157,1654779937053157,
300833b2ddd9014000030008,1,1,3568,-42,1654779937056526,1654779937056526,
300833b2ddd9014000030009,1,1,2500,-41,1654779937058689,1654779937058689,
300833b2ddd9014000030001,1,1,1408,-51,1654779937060030,1654779937060030,
300833b2ddd9014000030002,1,1,772,-48,1654779937061542,1654779937061542,
300833b2ddd9014000030009,1,1,2508,-41,1654779937091969,1654779937091969,
300833b2ddd9014000030001,1,1,1428,-51,1654779937093369,1654779937093369,
300833b2ddd9014000030008,1,1,3568,-42,1654779937094492,1654779937094492,
300833b2ddd9014000030002,1,1,760,-48,1654779937096175,1654779937096175,
300833b2ddd9014000030001,1,1,1412,-51,1654779937099658,1654779937099658,
300833b2ddd9014000030008,1,1,3572,-42,1654779937101139,1654779937101139,
300833b2ddd9014000030009,1,1,2504,-41,1654779937102227,1654779937102227,
300833b2ddd9014000030002,1,1,772,-48,1654779937103668,1654779937103668,
300833b2ddd9014000030001,1,1,1372,-51,1654779937133796,1654779937133796,
