epc,atenda,atendanum,phase,RSS,timestamp,timestamp2,
300833b2ddd9014000030001,1,1,1396,-48,1654779392741842,1654779392741842,
300833b2ddd9014000030008,1,1,3468,-47,1654779392742925,1654779392742925,
300833b2ddd9014000030008,1,1,3444,-47,1654779392748328,1654779392748328,
300833b2ddd9014000030009,1,1,2536,-44,1654779392749440,1654779392749440,
300833b2ddd9014000030002,1,1,864,-52,1654779392750779,1654779392750779,
300833b2ddd9014000030001,1,1,1428,-49,1654779392752362,1654779392752362,
300833b2ddd9014000030008,1,1,3436,-47,1654779392784072,1654779392784072,
300833b2ddd9014000030001,1,1,1416,-49,1654779392785429,1654779392785429,
300833b2ddd9014000030009,1,1,2532,-44,1654779392787011,1654779392787011,
300833b2ddd9014000030008,1,1,3440,-47,1654779392793186,1654779392793186,
300833b2ddd9014000030009,1,1,2516,-44,1654779392794259,1654779392794259,
300833b2ddd9014000030001,1,1,1392,-49,1654779392796224,1654779392796224,
300833b2ddd9014000030008,1,1,3424,-47,1654779392828116,1654779392828116,
300833b2ddd9014000030001,1,1,1412,-49,1654779392829572,1654779392829572,
300833b2ddd9014000030002,1,1,824,-52,1654779392830883,1654779392830883,
300833b2ddd9014000030009,1,1,2544,-44,1654779392834444,1654779392834444,
300833b2ddd9014000030002,1,1,860,-52,1654779392835739,1654779392835739,
300833b2ddd9014000030008,1,1,3448,-47,1654779392837319,1654779392837319,
300833b2ddd9014000030001,1,1,1400,-49,1654779392838433,1654779392838433,
300833b2ddd9014000030008,1,1,3460,-47,1654779392870286,1654779392870286,
300833b2ddd9014000030002,1,1,836,-52,1654779392871724,1654779392871724,
300833b2ddd9014000030009,1,1,2544,-44,1654779392872794,1654779392872794,
300833b2ddd9014000030001,1,1,1412,-49,1654779392874506,1654779392874506,
300833b2ddd9014000030008,1,1,3448,-47,1654779392877475,1654779392877475,
300833b2ddd9014000030002,1,1,856,-52,1654779392878837,1654779392878837,
300833b2ddd9014000030001,1,1,1396,-49,1654779392879895,1654779392879895,
300833b2ddd9014000030009,1,1,2556,-44,1654779392880994,1654779392880994,
300833b2ddd9014000030008,1,1,3460,-47,1654779392913198,1654779392913198,
300833b2ddd9014000030009,1,1,2552,-44,1654779392914623,1654779392914623,
300833b2ddd9014000030001,1,1,1396,-49,1654779392915752,1654779392915752,
300833b2ddd9014000030002,1,1,832,-52,1654779392917476,1654779392917476,
300833b2ddd9014000030009,1,1,2572,-44,1654779392921124,1654779392921124,
300833b2ddd9014000030001,1,1,1416,-49,1654779392922584,1654779392922584,
300833b2ddd9014000030008,1,1,3444,-47,1654779392923908,1654779392923908,
300833b2ddd9014000030002,1,1,840,-53,1654779392925374,1654779392925374,
300833b2ddd9014000030008,1,1,3444,-47,1654779392955663,1654779392955663,
300833b2ddd9014000030009,1,1,2560,-44,1654779392957385,1654779392957385,
300833b2ddd9014000030002,1,1,832,-52,1654779392958468,1654779392958468,
300833b2ddd9014000030001,1,1,1436,-49,1654779392959541,1654779392959541,
300833b2ddd9014000030009,1,1,2540,-44,1654779392964646,1654779392964646,
300833b2ddd9014000030002,1,1,812,-52,1654779392966435,1654779392966435,
300833b2ddd9014000030001,1,1,1424,-49,1654779392969586,1654779392969586,
300833b2ddd9014000030008,1,1,3432,-47,1654779392970670,1654779392970670,
300833b2ddd9014000030009,1,1,2544,-44,1654779393000507,1654779393000507,
300833b2ddd9014000030002,1,1,864,-53,1654779393001846,1654779393001846,
300833b2ddd9014000030001,1,1,1408,-49,1654779393002977,1654779393002977,
300833b2ddd9014000030008,1,1,3448,-47,1654779393004573,1654779393004573,
300833b2ddd9014000030002,1,1,816,-52,1654779393009279,1654779393009279,
300833b2ddd9014000030001,1,1,1408,-49,1654779393010549,1654779393010549,
300833b2ddd9014000030008,1,1,3436,-47,1654779393011860,1654779393011860,
300833b2ddd9014000030009,1,1,2552,-44,1654779393012974,1654779393012974,
300833b2ddd9014000030002,1,1,860,-53,1654779393044410,1654779393044410,
300833b2ddd9014000030008,1,1,3456,-47,1654779393045492,1654779393045492,
300833b2ddd9014000030009,1,1,2544,-44,1654779393046862,1654779393046862,
300833b2ddd9014000030001,1,1,1408,-49,1654779393048717,1654779393048717,
300833b2ddd9014000030009,1,1,2544,-44,1654779393053167,1654779393053167,
300833b2ddd9014000030001,1,1,1392,-49,1654779393054282,1654779393054282,
300833b2ddd9014000030008,1,1,3456,-47,1654779393055847,1654779393055847,
300833b2ddd9014000030002,1,1,852,-52,1654779393056942,1654779393056942,
300833b2ddd9014000030001,1,1,1400,-49,1654779393088998,1654779393088998,
300833b2ddd9014000030008,1,1,3448,-47,1654779393090110,1654779393090110,
300833b2ddd9014000030009,1,1,2556,-44,1654779393091874,1654779393091874,
300833b2ddd9014000030002,1,1,832,-53,1654779393093314,1654779393093314,
300833b2ddd9014000030009,1,1,2544,-44,1654779393098324,1654779393098324,
300833b2ddd9014000030008,1,1,3440,-47,1654779393099410,1654779393099410,
300833b2ddd9014000030001,1,1,1400,-49,1654779393102222,1654779393102222,
300833b2ddd9014000030002,1,1,876,-53,1654779393103292,1654779393103292,
300833b2ddd9014000030008,1,1,3448,-47,1654779393133335,1654779393133335,
300833b2ddd9014000030002,1,1,844,-53,1654779393134703,1654779393134703,
300833b2ddd9014000030009,1,1,2528,-44,1654779393135746,1654779393135746,
300833b2ddd9014000030001,1,1,1364,-49,1654779393138551,1654779393138551,
300833b2ddd9014000030002,1,1,840,-53,1654779393141603,1654779393141603,
300833b2ddd9014000030009,1,1,2548,-44,1654779393142998,1654779393142998,
300833b2ddd9014000030001,1,1,1416,-49,1654779393145617,1654779393145617,
300833b2ddd9014000030008,1,1,3448,-47,1654779393146717,1654779393146717,
300833b2ddd9014000030008,1,1,3452,-47,1654779393188276,1654779393188276,
300833b2ddd9014000030001,1,1,1404,-49,1654779393190217,1654779393190217,
300833b2ddd9014000030009,1,1,2548,-44,1654779393191499,1654779393191499,
300833b2ddd9014000030002,1,1,844,-53,1654779393192726,1654779393192726,
300833b2ddd9014000030009,1,1,2552,-44,1654779393195690,1654779393195690,
300833b2ddd9014000030002,1,1,840,-52,1654779393196775,1654779393196775,
300833b2ddd9014000030008,1,1,3452,-47,1654779393197858,1654779393197858,
300833b2ddd9014000030001,1,1,1416,-49,1654779393199904,1654779393199904,
300833b2ddd9014000030008,1,1,3428,-47,1654779393232917,1654779393232917,
300833b2ddd9014000030009,1,1,2548,-44,1654779393233987,1654779393233987,
300833b2ddd9014000030002,1,1,876,-53,1654779393236107,1654779393236107,
300833b2ddd9014000030001,1,1,1432,-49,1654779393237250,1654779393237250,
300833b2ddd9014000030002,1,1,824,-52,1654779393241528,1654779393241528,
300833b2ddd9014000030001,1,1,1424,-49,1654779393242862,1654779393242862,
300833b2ddd9014000030008,1,1,3448,-47,1654779393244119,1654779393244119,
300833b2ddd9014000030009,1,1,2548,-44,1654779393245684,1654779393245684,
300833b2ddd9014000030008,1,1,3436,-47,1654779393276949,1654779393276949,
300833b2ddd9014000030001,1,1,1424,-49,1654779393278572,1654779393278572,
300833b2ddd9014000030009,1,1,2556,-44,1654779393280109,1654779393280109,
300833b2ddd9014000030002,1,1,844,-52,1654779393281208,1654779393281208,
300833b2ddd9014000030001,1,1,1384,-49,1654779393288290,1654779393288290,
300833b2ddd9014000030008,1,1,3424,-47,1654779393290040,1654779393290040,
300833b2ddd9014000030002,1,1,868,-53,1654779393291422,1654779393291422,
300833b2ddd9014000030009,1,1,2548,-44,1654779393292550,1654779393292550,
300833b2ddd9014000030001,1,1,1408,-49,1654779393323594,1654779393323594,
300833b2ddd9014000030002,1,1,840,-52,1654779393325309,1654779393325309,
300833b2ddd9014000030009,1,1,2544,-44,1654779393326440,1654779393326440,
300833b2ddd9014000030008,1,1,3432,-47,1654779393327915,1654779393327915,
300833b2ddd9014000030001,1,1,1416,-49,1654779393331817,1654779393331817,
300833b2ddd9014000030009,1,1,2536,-44,1654779393332890,1654779393332890,
300833b2ddd9014000030002,1,1,852,-52,1654779393334600,1654779393334600,
300833b2ddd9014000030008,1,1,3440,-47,1654779393335726,1654779393335726,
300833b2ddd9014000030002,1,1,852,-52,1654779393365502,1654779393365502,
300833b2ddd9014000030008,1,1,3448,-47,1654779393366809,1654779393366809,
300833b2ddd9014000030001,1,1,1408,-49,1654779393368127,1654779393368127,
300833b2ddd9014000030009,1,1,2544,-44,1654779393369736,1654779393369736,
300833b2ddd9014000030001,1,1,1416,-49,1654779393374217,1654779393374217,
300833b2ddd9014000030009,1,1,2544,-44,1654779393375318,1654779393375318,
300833b2ddd9014000030002,1,1,840,-53,1654779393376656,1654779393376656,
300833b2ddd9014000030008,1,1,3436,-47,1654779393377981,1654779393377981,
300833b2ddd9014000030001,1,1,1416,-49,1654779393409477,1654779393409477,
300833b2ddd9014000030002,1,1,828,-52,1654779393410787,1654779393410787,
300833b2ddd9014000030009,1,1,2548,-44,1654779393412683,1654779393412683,
300833b2ddd9014000030008,1,1,3428,-47,1654779393414203,1654779393414203,
300833b2ddd9014000030001,1,1,1404,-49,1654779393418830,1654779393418830,
300833b2ddd9014000030008,1,1,3428,-47,1654779393420285,1654779393420285,
300833b2ddd9014000030009,1,1,2540,-44,1654779393421878,1654779393421878,
300833b2ddd9014000030002,1,1,840,-53,1654779393423075,1654779393423075,
300833b2ddd9014000030008,1,1,3440,-47,1654779393452944,1654779393452944,
300833b2ddd9014000030009,1,1,2536,-44,1654779393455159,1654779393455159,
300833b2ddd9014000030001,1,1,1404,-49,1654779393456885,1654779393456885,
300833b2ddd9014000030002,1,1,848,-52,1654779393458322,1654779393458322,
300833b2ddd9014000030001,1,1,1432,-49,1654779393462433,1654779393462433,
300833b2ddd9014000030002,1,1,840,-52,1654779393463502,1654779393463502,
300833b2ddd9014000030009,1,1,2540,-44,1654779393464616,1654779393464616,
300833b2ddd9014000030008,1,1,3440,-47,1654779393466055,1654779393466055,
300833b2ddd9014000030001,1,1,1428,-49,1654779393495741,1654779393495741,
300833b2ddd9014000030008,1,1,3420,-47,1654779393497311,1654779393497311,
300833b2ddd9014000030009,1,1,2548,-44,1654779393499133,1654779393499133,
300833b2ddd9014000030002,1,1,820,-53,1654779393500617,1654779393500617,
300833b2ddd9014000030002,1,1,836,-52,1654779393505211,1654779393505211,
300833b2ddd9014000030009,1,1,2544,-44,1654779393506690,1654779393506690,
300833b2ddd9014000030001,1,1,1392,-49,1654779393508403,1654779393508403,
300833b2ddd9014000030008,1,1,3440,-47,1654779393509458,1654779393509458,
300833b2ddd9014000030009,1,1,2540,-44,1654779393539524,1654779393539524,
300833b2ddd9014000030002,1,1,840,-52,1654779393541429,1654779393541429,
300833b2ddd9014000030008,1,1,3444,-47,1654779393542498,1654779393542498,
300833b2ddd9014000030001,1,1,1404,-49,1654779393543546,1654779393543546,
300833b2ddd9014000030008,1,1,3452,-47,1654779393547171,1654779393547171,
300833b2ddd9014000030009,1,1,2548,-44,1654779393548271,1654779393548271,
300833b2ddd9014000030002,1,1,848,-53,1654779393549876,1654779393549876,
300833b2ddd9014000030001,1,1,1428,-49,1654779393550966,1654779393550966,
300833b2ddd9014000030009,1,1,2548,-44,1654779393583845,1654779393583845,
300833b2ddd9014000030002,1,1,800,-53,1654779393585988,1654779393585988,
300833b2ddd9014000030001,1,1,1408,-49,1654779393588529,1654779393588529,
300833b2ddd9014000030008,1,1,3424,-47,1654779393589572,1654779393589572,
300833b2ddd9014000030001,1,1,1412,-49,1654779393592314,1654779393592314,
300833b2ddd9014000030009,1,1,2548,-44,1654779393593839,1654779393593839,
300833b2ddd9014000030008,1,1,3416,-47,1654779393594923,1654779393594923,
300833b2ddd9014000030002,1,1,824,-53,1654779393596006,1654779393596006,
300833b2ddd9014000030009,1,1,2556,-44,1654779393627810,1654779393627810,
300833b2ddd9014000030002,1,1,852,-52,1654779393629133,1654779393629133,
300833b2ddd9014000030001,1,1,1396,-49,1654779393630223,1654779393630223,
300833b2ddd9014000030008,1,1,3424,-47,1654779393631828,1654779393631828,
300833b2ddd9014000030009,1,1,2552,-44,1654779393636367,1654779393636367,
300833b2ddd9014000030002,1,1,820,-53,1654779393637435,1654779393637435,
300833b2ddd9014000030008,1,1,3444,-47,1654779393639495,1654779393639495,
300833b2ddd9014000030001,1,1,1400,-49,1654779393640526,1654779393640526,
300833b2ddd9014000030009,1,1,2560,-44,1654779393673268,1654779393673268,
300833b2ddd9014000030002,1,1,824,-53,1654779393674323,1654779393674323,
300833b2ddd9014000030008,1,1,3448,-47,1654779393675406,1654779393675406,
300833b2ddd9014000030001,1,1,1396,-49,1654779393676821,1654779393676821,
300833b2ddd9014000030002,1,1,820,-52,1654779393679722,1654779393679722,
300833b2ddd9014000030009,1,1,2544,-44,1654779393681272,1654779393681272,
300833b2ddd9014000030001,1,1,1404,-49,1654779393682614,1654779393682614,
300833b2ddd9014000030008,1,1,3432,-47,1654779393684762,1654779393684762,
300833b2ddd9014000030001,1,1,1432,-49,1654779393717187,1654779393717187,
300833b2ddd9014000030008,1,1,3436,-47,1654779393718298,1654779393718298,
300833b2ddd9014000030009,1,1,2540,-44,1654779393719625,1654779393719625,
300833b2ddd9014000030002,1,1,816,-52,1654779393720823,1654779393720823,
300833b2ddd9014000030008,1,1,3436,-47,1654779393725280,1654779393725280,
300833b2ddd9014000030009,1,1,2556,-44,1654779393726307,1654779393726307,
300833b2ddd9014000030001,1,1,1420,-49,1654779393727735,1654779393727735,
300833b2ddd9014000030002,1,1,884,-53,1654779393728832,1654779393728832,
300833b2ddd9014000030002,1,1,880,-53,1654779393764687,1654779393764687,
300833b2ddd9014000030009,1,1,2540,-44,1654779393766773,1654779393766773,
300833b2ddd9014000030008,1,1,3436,-47,1654779393768307,1654779393768307,
300833b2ddd9014000030001,1,1,1372,-49,1654779393769422,1654779393769422,
300833b2ddd9014000030008,1,1,3420,-47,1654779393800753,1654779393800753,
300833b2ddd9014000030009,1,1,2544,-44,1654779393802919,1654779393802919,
300833b2ddd9014000030001,1,1,1396,-49,1654779393804872,1654779393804872,
300833b2ddd9014000030002,1,1,880,-53,1654779393806098,1654779393806098,
300833b2ddd9014000030001,1,1,1388,-49,1654779393809061,1654779393809061,
300833b2ddd9014000030009,1,1,2556,-44,1654779393811532,1654779393811532,
300833b2ddd9014000030008,1,1,3484,-47,1654779393813000,1654779393813000,
300833b2ddd9014000030002,1,1,880,-53,1654779393814425,1654779393814425,
300833b2ddd9014000030001,1,1,1400,-48,1654779393846315,1654779393846315,
300833b2ddd9014000030009,1,1,2532,-44,1654779393847399,1654779393847399,
300833b2ddd9014000030002,1,1,880,-52,1654779393848849,1654779393848849,
300833b2ddd9014000030008,1,1,3424,-47,1654779393852771,1654779393852771,
300833b2ddd9014000030001,1,1,1376,-48,1654779393853860,1654779393853860,
300833b2ddd9014000030009,1,1,2500,-44,1654779393854960,1654779393854960,
300833b2ddd9014000030002,1,1,876,-52,1654779393856639,1654779393856639,
300833b2ddd9014000030001,1,1,1380,-49,1654779393887051,1654779393887051,
300833b2ddd9014000030002,1,1,888,-52,1654779393888290,1654779393888290,
300833b2ddd9014000030009,1,1,2556,-44,1654779393889885,1654779393889885,
300833b2ddd9014000030009,1,1,2556,-44,1654779393893216,1654779393893216,
300833b2ddd9014000030001,1,1,1408,-48,1654779393894276,1654779393894276,
300833b2ddd9014000030002,1,1,888,-52,1654779393895346,1654779393895346,
300833b2ddd9014000030008,1,1,3428,-47,1654779393896924,1654779393896924,
300833b2ddd9014000030002,1,1,928,-52,1654779393929372,1654779393929372,
300833b2ddd9014000030009,1,1,2544,-44,1654779393930612,1654779393930612,
300833b2ddd9014000030001,1,1,1408,-49,1654779393932124,1654779393932124,
300833b2ddd9014000030008,1,1,3516,-47,1654779393933366,1654779393933366,
300833b2ddd9014000030009,1,1,2556,-44,1654779393936535,1654779393936535,
300833b2ddd9014000030008,1,1,3428,-47,1654779393937621,1654779393937621,
300833b2ddd9014000030001,1,1,1436,-48,1654779393939148,1654779393939148,
300833b2ddd9014000030002,1,1,860,-53,1654779393940275,1654779393940275,
300833b2ddd9014000030002,1,1,876,-52,1654779393972776,1654779393972776,
300833b2ddd9014000030009,1,1,2548,-44,1654779393974088,1654779393974088,
300833b2ddd9014000030001,1,1,1416,-48,1654779393982117,1654779393982117,
300833b2ddd9014000030008,1,1,3428,-47,1654779393983230,1654779393983230,
300833b2ddd9014000030009,1,1,2540,-44,1654779393986883,1654779393986883,
