epc,atenda,atendanum,phase,RSS,timestamp,timestamp2,
300833b2ddd9014000030009,1,1,2640,-44,1654779561531882,1654779561531882,
300833b2ddd9014000030008,1,1,3684,-44,1654779561533161,1654779561533161,
300833b2ddd9014000030002,1,1,828,-49,1654779561535594,1654779561535594,
300833b2ddd9014000030001,1,1,1340,-50,1654779561536909,1654779561536909,
300833b2ddd9014000030008,1,1,3684,-44,1654779561540307,1654779561540307,
300833b2ddd9014000030001,1,1,1356,-50,1654779561541437,1654779561541437,
300833b2ddd9014000030002,1,1,856,-49,1654779561543021,1654779561543021,
300833b2ddd9014000030009,1,1,2636,-43,1654779561544618,1654779561544618,
300833b2ddd9014000030001,1,1,1332,-50,1654779561576491,1654779561576491,
300833b2ddd9014000030002,1,1,832,-49,1654779561577959,1654779561577959,
300833b2ddd9014000030008,1,1,3680,-44,1654779561579674,1654779561579674,
300833b2ddd9014000030009,1,1,2640,-43,1654779561580748,1654779561580748,
300833b2ddd9014000030009,1,1,2648,-44,1654779561584829,1654779561584829,
300833b2ddd9014000030002,1,1,836,-49,1654779561585885,1654779561585885,
300833b2ddd9014000030001,1,1,1336,-50,1654779561587315,1654779561587315,
300833b2ddd9014000030008,1,1,3684,-44,1654779561588399,1654779561588399,
300833b2ddd9014000030008,1,1,3688,-44,1654779561618506,1654779561618506,
300833b2ddd9014000030001,1,1,1348,-50,1654779561619851,1654779561619851,
300833b2ddd9014000030002,1,1,824,-49,1654779561621177,1654779561621177,
300833b2ddd9014000030009,1,1,2640,-44,1654779561622276,1654779561622276,
300833b2ddd9014000030008,1,1,3688,-44,1654779561626946,1654779561626946,
300833b2ddd9014000030002,1,1,836,-49,1654779561628256,1654779561628256,
300833b2ddd9014000030009,1,1,2640,-44,1654779561629569,1654779561629569,
300833b2ddd9014000030001,1,1,1352,-50,1654779561630855,1654779561630855,
300833b2ddd9014000030009,1,1,2652,-44,1654779561663684,1654779561663684,
300833b2ddd9014000030008,1,1,3684,-44,1654779561664752,1654779561664752,
300833b2ddd9014000030002,1,1,824,-49,1654779561667051,1654779561667051,
300833b2ddd9014000030001,1,1,1352,-50,1654779561668140,1654779561668140,
300833b2ddd9014000030009,1,1,2656,-44,1654779561671645,1654779561671645,
300833b2ddd9014000030008,1,1,3680,-44,1654779561672886,1654779561672886,
