epc,atenda,atendanum,phase,RSS,timestamp,timestamp2,
300833b2ddd9014000030008,1,1,3620,-45,1654779571881712,1654779571881712,
300833b2ddd9014000030001,1,1,1336,-49,1654779571883641,1654779571883641,
300833b2ddd9014000030002,1,1,840,-50,1654779571888131,1654779571888131,
300833b2ddd9014000030009,1,1,2640,-44,1654779571889330,1654779571889330,
300833b2ddd9014000030008,1,1,3604,-45,1654779571890413,1654779571890413,
300833b2ddd9014000030001,1,1,1324,-50,1654779571891501,1654779571891501,
300833b2ddd9014000030002,1,1,820,-50,1654779571922283,1654779571922283,
300833b2ddd9014000030008,1,1,3616,-45,1654779571924413,1654779571924413,
300833b2ddd9014000030001,1,1,1320,-50,1654779571925515,1654779571925515,
300833b2ddd9014000030009,1,1,2628,-44,1654779571928848,1654779571928848,
300833b2ddd9014000030002,1,1,844,-50,1654779571929873,1654779571929873,
300833b2ddd9014000030008,1,1,3628,-45,1654779571930943,1654779571930943,
300833b2ddd9014000030001,1,1,1328,-50,1654779571932228,1654779571932228,
300833b2ddd9014000030008,1,1,3616,-45,1654779571964913,1654779571964913,
300833b2ddd9014000030009,1,1,2624,-44,1654779571966369,1654779571966369,
300833b2ddd9014000030001,1,1,1340,-50,1654779571969262,1654779571969262,
300833b2ddd9014000030002,1,1,824,-49,1654779571970317,1654779571970317,
300833b2ddd9014000030009,1,1,2640,-44,1654779571973339,1654779571973339,
300833b2ddd9014000030001,1,1,1340,-49,1654779571974410,1654779571974410,
300833b2ddd9014000030002,1,1,816,-49,1654779571976433,1654779571976433,
300833b2ddd9014000030008,1,1,3608,-45,1654779571978468,1654779571978468,
300833b2ddd9014000030002,1,1,824,-50,1654779572009339,1654779572009339,
300833b2ddd9014000030001,1,1,1328,-50,1654779572011740,1654779572011740,
300833b2ddd9014000030008,1,1,3628,-45,1654779572013931,1654779572013931,
300833b2ddd9014000030009,1,1,2632,-44,1654779572016237,1654779572016237,
300833b2ddd9014000030009,1,1,2632,-44,1654779572019914,1654779572019914,
300833b2ddd9014000030008,1,1,3620,-45,1654779572021338,1654779572021338,
300833b2ddd9014000030001,1,1,1332,-50,1654779572022651,1654779572022651,
300833b2ddd9014000030002,1,1,820,-50,1654779572024105,1654779572024105,
300833b2ddd9014000030001,1,1,1348,-49,1654779572055302,1654779572055302,
300833b2ddd9014000030002,1,1,816,-49,1654779572057040,1654779572057040,
300833b2ddd9014000030009,1,1,2632,-44,1654779572058562,1654779572058562,
300833b2ddd9014000030008,1,1,3616,-45,1654779572059660,1654779572059660,
300833b2ddd9014000030008,1,1,3620,-45,1654779572063557,1654779572063557,
300833b2ddd9014000030001,1,1,1340,-49,1654779572064912,1654779572064912,
300833b2ddd9014000030009,1,1,2636,-44,1654779572066012,1654779572066012,
300833b2ddd9014000030002,1,1,828,-49,1654779572068493,1654779572068493,
300833b2ddd9014000030001,1,1,1324,-49,1654779572099384,1654779572099384,
300833b2ddd9014000030002,1,1,812,-50,1654779572100992,1654779572100992,
300833b2ddd9014000030008,1,1,3632,-45,1654779572102543,1654779572102543,
300833b2ddd9014000030009,1,1,2628,-44,1654779572103586,1654779572103586,
300833b2ddd9014000030008,1,1,3604,-45,1654779572109303,1654779572109303,
300833b2ddd9014000030002,1,1,824,-49,1654779572110360,1654779572110360,
300833b2ddd9014000030009,1,1,2632,-44,1654779572111430,1654779572111430,
300833b2ddd9014000030001,1,1,1328,-50,1654779572112857,1654779572112857,
300833b2ddd9014000030009,1,1,2640,-44,1654779572144077,1654779572144077,
300833b2ddd9014000030001,1,1,1324,-49,1654779572145644,1654779572145644,
300833b2ddd9014000030008,1,1,3628,-45,1654779572147212,1654779572147212,
300833b2ddd9014000030002,1,1,828,-50,1654779572148311,1654779572148311,
300833b2ddd9014000030001,1,1,1348,-49,1654779572152999,1654779572152999,
300833b2ddd9014000030008,1,1,3624,-45,1654779572154475,1654779572154475,
300833b2ddd9014000030009,1,1,2636,-44,1654779572156086,1654779572156086,
300833b2ddd9014000030002,1,1,816,-50,1654779572157328,1654779572157328,
300833b2ddd9014000030008,1,1,3620,-45,1654779572188077,1654779572188077,
300833b2ddd9014000030009,1,1,2632,-44,1654779572189304,1654779572189304,
300833b2ddd9014000030002,1,1,828,-49,1654779572192418,1654779572192418,
300833b2ddd9014000030001,1,1,1320,-50,1654779572193547,1654779572193547,
300833b2ddd9014000030009,1,1,2636,-44,1654779572197085,1654779572197085,
300833b2ddd9014000030001,1,1,1332,-50,1654779572198272,1654779572198272,
300833b2ddd9014000030008,1,1,3624,-45,1654779572199327,1654779572199327,
300833b2ddd9014000030002,1,1,836,-50,1654779572200640,1654779572200640,
300833b2ddd9014000030009,1,1,2632,-44,1654779572230970,1654779572230970,
300833b2ddd9014000030001,1,1,1296,-50,1654779572233426,1654779572233426,
300833b2ddd9014000030008,1,1,3624,-45,1654779572234509,1654779572234509,
300833b2ddd9014000030002,1,1,820,-49,1654779572235947,1654779572235947,
300833b2ddd9014000030002,1,1,844,-50,1654779572239234,1654779572239234,
300833b2ddd9014000030001,1,1,1316,-50,1654779572240906,1654779572240906,
300833b2ddd9014000030009,1,1,2636,-44,1654779572241975,1654779572241975,
300833b2ddd9014000030008,1,1,3632,-45,1654779572243056,1654779572243056,
300833b2ddd9014000030008,1,1,3624,-45,1654779572273585,1654779572273585,
300833b2ddd9014000030001,1,1,1308,-50,1654779572275338,1654779572275338,
300833b2ddd9014000030009,1,1,2652,-44,1654779572276678,1654779572276678,
300833b2ddd9014000030002,1,1,816,-49,1654779572277748,1654779572277748,
300833b2ddd9014000030008,1,1,3636,-45,1654779572282198,1654779572282198,
300833b2ddd9014000030009,1,1,2644,-44,1654779572283297,1654779572283297,
300833b2ddd9014000030002,1,1,824,-49,1654779572284339,1654779572284339,
300833b2ddd9014000030001,1,1,1308,-50,1654779572285427,1654779572285427,
300833b2ddd9014000030009,1,1,2640,-44,1654779572316335,1654779572316335,
300833b2ddd9014000030008,1,1,3624,-45,1654779572318058,1654779572318058,
300833b2ddd9014000030002,1,1,824,-49,1654779572319174,1654779572319174,
300833b2ddd9014000030001,1,1,1324,-50,1654779572320857,1654779572320857,
300833b2ddd9014000030008,1,1,3620,-45,1654779572324099,1654779572324099,
300833b2ddd9014000030002,1,1,828,-49,1654779572325753,1654779572325753,
300833b2ddd9014000030009,1,1,2648,-44,1654779572326794,1654779572326794,
300833b2ddd9014000030001,1,1,1344,-50,1654779572328509,1654779572328509,
300833b2ddd9014000030008,1,1,3616,-45,1654779572358225,1654779572358225,
300833b2ddd9014000030002,1,1,836,-49,1654779572359351,1654779572359351,
300833b2ddd9014000030009,1,1,2652,-44,1654779572361679,1654779572361679,
300833b2ddd9014000030001,1,1,1324,-50,1654779572363174,1654779572363174,
300833b2ddd9014000030008,1,1,3632,-45,1654779572368851,1654779572368851,
300833b2ddd9014000030009,1,1,2616,-44,1654779572370579,1654779572370579,
300833b2ddd9014000030001,1,1,1336,-50,1654779572371649,1654779572371649,
300833b2ddd9014000030002,1,1,836,-50,1654779572372793,1654779572372793,
300833b2ddd9014000030009,1,1,2648,-44,1654779572403836,1654779572403836,
300833b2ddd9014000030002,1,1,820,-49,1654779572405133,1654779572405133,
300833b2ddd9014000030001,1,1,1348,-50,1654779572406221,1654779572406221,
300833b2ddd9014000030008,1,1,3620,-45,1654779572407261,1654779572407261,
300833b2ddd9014000030008,1,1,3624,-45,1654779572411974,1654779572411974,
300833b2ddd9014000030009,1,1,2652,-44,1654779572413372,1654779572413372,
300833b2ddd9014000030001,1,1,1340,-50,1654779572415167,1654779572415167,
300833b2ddd9014000030002,1,1,836,-50,1654779572416850,1654779572416850,
300833b2ddd9014000030008,1,1,3632,-45,1654779572448727,1654779572448727,
300833b2ddd9014000030009,1,1,2632,-43,1654779572450271,1654779572450271,
300833b2ddd9014000030002,1,1,856,-49,1654779572457248,1654779572457248,
300833b2ddd9014000030001,1,1,1356,-50,1654779572458704,1654779572458704,
300833b2ddd9014000030008,1,1,3620,-45,1654779572463120,1654779572463120,
300833b2ddd9014000030001,1,1,1344,-50,1654779572464420,1654779572464420,
300833b2ddd9014000030002,1,1,820,-49,1654779572465518,1654779572465518,
300833b2ddd9014000030009,1,1,2648,-44,1654779572466859,1654779572466859,
300833b2ddd9014000030002,1,1,832,-49,1654779572498924,1654779572498924,
300833b2ddd9014000030009,1,1,2620,-44,1654779572501229,1654779572501229,
300833b2ddd9014000030001,1,1,1340,-50,1654779572503153,1654779572503153,
300833b2ddd9014000030008,1,1,3620,-45,1654779572504237,1654779572504237,
300833b2ddd9014000030002,1,1,840,-50,1654779572507257,1654779572507257,
300833b2ddd9014000030009,1,1,2640,-43,1654779572508385,1654779572508385,
300833b2ddd9014000030001,1,1,1356,-50,1654779572509444,1654779572509444,
300833b2ddd9014000030008,1,1,3624,-45,1654779572511008,1654779572511008,
300833b2ddd9014000030008,1,1,3640,-45,1654779572542926,1654779572542926,
300833b2ddd9014000030009,1,1,2652,-43,1654779572544395,1654779572544395,
300833b2ddd9014000030002,1,1,828,-49,1654779572546013,1654779572546013,
300833b2ddd9014000030001,1,1,1352,-50,1654779572547246,1654779572547246,
300833b2ddd9014000030002,1,1,828,-49,1654779572550986,1654779572550986,
300833b2ddd9014000030008,1,1,3632,-45,1654779572552228,1654779572552228,
300833b2ddd9014000030001,1,1,1328,-50,1654779572553315,1654779572553315,
300833b2ddd9014000030009,1,1,2644,-44,1654779572554387,1654779572554387,
300833b2ddd9014000030008,1,1,3624,-45,1654779572585049,1654779572585049,
300833b2ddd9014000030002,1,1,808,-49,1654779572586091,1654779572586091,
300833b2ddd9014000030001,1,1,1324,-50,1654779572587616,1654779572587616,
300833b2ddd9014000030009,1,1,2656,-44,1654779572588758,1654779572588758,
300833b2ddd9014000030002,1,1,840,-50,1654779572593544,1654779572593544,
300833b2ddd9014000030009,1,1,2660,-44,1654779572595469,1654779572595469,
300833b2ddd9014000030008,1,1,3632,-45,1654779572596795,1654779572596795,
300833b2ddd9014000030001,1,1,1324,-50,1654779572598254,1654779572598254,
300833b2ddd9014000030008,1,1,3624,-45,1654779572628508,1654779572628508,
300833b2ddd9014000030009,1,1,2632,-44,1654779572630219,1654779572630219,
300833b2ddd9014000030002,1,1,824,-49,1654779572632150,1654779572632150,
300833b2ddd9014000030001,1,1,1324,-50,1654779572633266,1654779572633266,
300833b2ddd9014000030009,1,1,2640,-44,1654779572636079,1654779572636079,
300833b2ddd9014000030001,1,1,1312,-50,1654779572637393,1654779572637393,
300833b2ddd9014000030008,1,1,3616,-45,1654779572638986,1654779572638986,
300833b2ddd9014000030002,1,1,844,-49,1654779572640069,1654779572640069,
300833b2ddd9014000030008,1,1,3628,-45,1654779572672024,1654779572672024,
300833b2ddd9014000030009,1,1,2644,-44,1654779572673521,1654779572673521,
