epc,atenda,atendanum,phase,RSS,timestamp,timestamp2,
300833b2ddd9014000030008,1,1,2932,-47,1654780960464553,1654780960464553,
300833b2ddd9014000030009,1,1,2392,-43,1654780960469570,1654780960469570,
300833b2ddd9014000030002,1,1,76,-50,1654780960470783,1654780960470783,
300833b2ddd9014000030001,1,1,1308,-46,1654780960472791,1654780960472791,
300833b2ddd9014000030008,1,1,2912,-47,1654780960474264,1654780960474264,
300833b2ddd9014000030001,1,1,1316,-46,1654780960504230,1654780960504230,
300833b2ddd9014000030009,1,1,2388,-43,1654780960505358,1654780960505358,
300833b2ddd9014000030008,1,1,2968,-47,1654780960507790,1654780960507790,
300833b2ddd9014000030002,1,1,116,-50,1654780960511817,1654780960511817,
300833b2ddd9014000030001,1,1,1284,-45,1654780960514102,1654780960514102,
300833b2ddd9014000030009,1,1,2412,-43,1654780960515798,1654780960515798,
300833b2ddd9014000030008,1,1,2940,-47,1654780960516869,1654780960516869,
300833b2ddd9014000030008,1,1,2948,-47,1654780960547844,1654780960547844,
300833b2ddd9014000030009,1,1,2404,-43,1654780960548948,1654780960548948,
300833b2ddd9014000030001,1,1,1332,-45,1654780960550049,1654780960550049,
300833b2ddd9014000030009,1,1,2436,-43,1654780960553349,1654780960553349,
300833b2ddd9014000030002,1,1,56,-51,1654780960555527,1654780960555527,
300833b2ddd9014000030001,1,1,1328,-46,1654780960556643,1654780960556643,
300833b2ddd9014000030008,1,1,2936,-47,1654780960557698,1654780960557698,
300833b2ddd9014000030009,1,1,2404,-43,1654780960587996,1654780960587996,
300833b2ddd9014000030008,1,1,2920,-47,1654780960589079,1654780960589079,
300833b2ddd9014000030002,1,1,112,-50,1654780960590118,1654780960590118,
300833b2ddd9014000030009,1,1,2384,-43,1654780960595990,1654780960595990,
300833b2ddd9014000030001,1,1,1312,-45,1654780960597885,1654780960597885,
300833b2ddd9014000030008,1,1,2956,-47,1654780960598985,1654780960598985,
300833b2ddd9014000030002,1,1,36,-51,1654780960600170,1654780960600170,
300833b2ddd9014000030002,1,1,84,-51,1654780960630434,1654780960630434,
300833b2ddd9014000030001,1,1,1288,-45,1654780960631748,1654780960631748,
300833b2ddd9014000030009,1,1,2404,-43,1654780960633060,1654780960633060,
300833b2ddd9014000030008,1,1,2964,-47,1654780960634978,1654780960634978,
300833b2ddd9014000030008,1,1,2864,-47,1654780960639103,1654780960639103,
300833b2ddd9014000030001,1,1,1260,-46,1654780960640204,1654780960640204,
300833b2ddd9014000030009,1,1,2404,-43,1654780960641572,1654780960641572,
300833b2ddd9014000030002,1,1,76,-50,1654780960644360,1654780960644360,
300833b2ddd9014000030002,1,1,84,-51,1654780960675877,1654780960675877,
300833b2ddd9014000030001,1,1,1296,-46,1654780960677882,1654780960677882,
300833b2ddd9014000030008,1,1,2940,-47,1654780960678924,1654780960678924,
300833b2ddd9014000030009,1,1,2384,-43,1654780960680293,1654780960680293,
300833b2ddd9014000030001,1,1,1292,-46,1654780960684100,1654780960684100,
300833b2ddd9014000030002,1,1,80,-51,1654780960685793,1654780960685793,
300833b2ddd9014000030009,1,1,2416,-43,1654780960687528,1654780960687528,
300833b2ddd9014000030008,1,1,2956,-47,1654780960689016,1654780960689016,
300833b2ddd9014000030001,1,1,1296,-46,1654780960718907,1654780960718907,
300833b2ddd9014000030009,1,1,2400,-43,1654780960720205,1654780960720205,
300833b2ddd9014000030008,1,1,2956,-47,1654780960721784,1654780960721784,
300833b2ddd9014000030002,1,1,84,-51,1654780960723094,1654780960723094,
300833b2ddd9014000030002,1,1,68,-51,1654780960727729,1654780960727729,
300833b2ddd9014000030001,1,1,1296,-46,1654780960728816,1654780960728816,
300833b2ddd9014000030008,1,1,2976,-47,1654780960730115,1654780960730115,
300833b2ddd9014000030009,1,1,2440,-43,1654780960731157,1654780960731157,
300833b2ddd9014000030008,1,1,2952,-47,1654780960762523,1654780960762523,
300833b2ddd9014000030001,1,1,1312,-46,1654780960764689,1654780960764689,
300833b2ddd9014000030009,1,1,2412,-43,1654780960766045,1654780960766045,
300833b2ddd9014000030002,1,1,60,-51,1654780960767228,1654780960767228,
300833b2ddd9014000030008,1,1,2948,-47,1654780960770483,1654780960770483,
300833b2ddd9014000030009,1,1,2420,-44,1654780960772409,1654780960772409,
300833b2ddd9014000030002,1,1,60,-51,1654780960773448,1654780960773448,
300833b2ddd9014000030001,1,1,1324,-46,1654780960774551,1654780960774551,
300833b2ddd9014000030008,1,1,2960,-47,1654780960804941,1654780960804941,
300833b2ddd9014000030002,1,1,68,-51,1654780960806066,1654780960806066,
300833b2ddd9014000030001,1,1,1316,-46,1654780960807408,1654780960807408,
300833b2ddd9014000030009,1,1,2412,-43,1654780960809260,1654780960809260,
300833b2ddd9014000030009,1,1,2428,-43,1654780960818125,1654780960818125,
300833b2ddd9014000030008,1,1,2952,-47,1654780960819209,1654780960819209,
300833b2ddd9014000030002,1,1,56,-51,1654780960820748,1654780960820748,
300833b2ddd9014000030001,1,1,1308,-46,1654780960821819,1654780960821819,
300833b2ddd9014000030001,1,1,1312,-46,1654780960854449,1654780960854449,
300833b2ddd9014000030009,1,1,2440,-44,1654780960855562,1654780960855562,
300833b2ddd9014000030002,1,1,68,-51,1654780960856631,1654780960856631,
300833b2ddd9014000030008,1,1,2956,-47,1654780960859619,1654780960859619,
300833b2ddd9014000030009,1,1,2396,-43,1654780960863223,1654780960863223,
300833b2ddd9014000030008,1,1,2956,-47,1654780960864547,1654780960864547,
300833b2ddd9014000030001,1,1,1312,-46,1654780960866343,1654780960866343,
300833b2ddd9014000030002,1,1,52,-51,1654780960867386,1654780960867386,
300833b2ddd9014000030009,1,1,2424,-43,1654780960898625,1654780960898625,
300833b2ddd9014000030008,1,1,2944,-47,1654780960900009,1654780960900009,
300833b2ddd9014000030002,1,1,68,-51,1654780960901347,1654780960901347,
300833b2ddd9014000030001,1,1,1308,-46,1654780960902446,1654780960902446,
300833b2ddd9014000030008,1,1,2944,-47,1654780960908330,1654780960908330,
300833b2ddd9014000030001,1,1,1300,-46,1654780960909459,1654780960909459,
300833b2ddd9014000030009,1,1,2408,-43,1654780960911257,1654780960911257,
300833b2ddd9014000030002,1,1,68,-51,1654780960912580,1654780960912580,
300833b2ddd9014000030001,1,1,1304,-46,1654780960944012,1654780960944012,
300833b2ddd9014000030008,1,1,2960,-47,1654780960945721,1654780960945721,
300833b2ddd9014000030009,1,1,2412,-43,1654780960947268,1654780960947268,
300833b2ddd9014000030002,1,1,64,-51,1654780960948494,1654780960948494,
300833b2ddd9014000030009,1,1,2408,-43,1654780960951473,1654780960951473,
300833b2ddd9014000030002,1,1,64,-51,1654780960953095,1654780960953095,
300833b2ddd9014000030001,1,1,1300,-46,1654780960956195,1654780960956195,
300833b2ddd9014000030008,1,1,2956,-47,1654780960957651,1654780960957651,
300833b2ddd9014000030001,1,1,1272,-46,1654780960988085,1654780960988085,
300833b2ddd9014000030008,1,1,2932,-47,1654780960990164,1654780960990164,
300833b2ddd9014000030008,1,1,2956,-47,1654780960993841,1654780960993841,
300833b2ddd9014000030009,1,1,2404,-43,1654780960995028,1654780960995028,
300833b2ddd9014000030001,1,1,1272,-46,1654780960996357,1654780960996357,
300833b2ddd9014000030002,1,1,64,-51,1654780960997412,1654780960997412,
300833b2ddd9014000030009,1,1,2392,-43,1654780961027827,1654780961027827,
300833b2ddd9014000030008,1,1,2928,-47,1654780961029166,1654780961029166,
300833b2ddd9014000030002,1,1,80,-51,1654780961030473,1654780961030473,
300833b2ddd9014000030001,1,1,1288,-46,1654780961032063,1654780961032063,
300833b2ddd9014000030008,1,1,2932,-47,1654780961036310,1654780961036310,
300833b2ddd9014000030001,1,1,1284,-46,1654780961037639,1654780961037639,
300833b2ddd9014000030002,1,1,76,-51,1654780961038921,1654780961038921,
300833b2ddd9014000030009,1,1,2400,-43,1654780961040461,1654780961040461,
300833b2ddd9014000030002,1,1,116,-50,1654780961074320,1654780961074320,
300833b2ddd9014000030001,1,1,1276,-46,1654780961076462,1654780961076462,
300833b2ddd9014000030008,1,1,2960,-47,1654780961077618,1654780961077618,
300833b2ddd9014000030002,1,1,104,-50,1654780961080377,1654780961080377,
300833b2ddd9014000030009,1,1,2380,-44,1654780961082890,1654780961082890,
300833b2ddd9014000030001,1,1,1288,-46,1654780961084667,1654780961084667,
300833b2ddd9014000030008,1,1,2956,-47,1654780961085836,1654780961085836,
300833b2ddd9014000030001,1,1,1292,-46,1654780961115683,1654780961115683,
300833b2ddd9014000030008,1,1,2940,-47,1654780961117261,1654780961117261,
300833b2ddd9014000030002,1,1,44,-51,1654780961120250,1654780961120250,
300833b2ddd9014000030001,1,1,1304,-46,1654780961124564,1654780961124564,
300833b2ddd9014000030002,1,1,120,-50,1654780961126309,1654780961126309,
300833b2ddd9014000030009,1,1,2380,-44,1654780961127382,1654780961127382,
300833b2ddd9014000030008,1,1,2964,-46,1654780961128607,1654780961128607,
300833b2ddd9014000030009,1,1,2384,-44,1654780961158633,1654780961158633,
300833b2ddd9014000030008,1,1,2952,-46,1654780961160268,1654780961160268,
300833b2ddd9014000030001,1,1,1260,-46,1654780961161300,1654780961161300,
