epc,atenda,atendanum,phase,RSS,timestamp,timestamp2,
300833b2ddd9014000030009,1,1,2428,-45,1654781424611512,1654781424611512,
300833b2ddd9014000030002,1,1,188,-47,1654781424614370,1654781424614370,
300833b2ddd9014000030008,1,1,3160,-43,1654781424615436,1654781424615436,
300833b2ddd9014000030001,1,1,1012,-52,1654781424616670,1654781424616670,
300833b2ddd9014000030009,1,1,2440,-45,1654781424619673,1654781424619673,
300833b2ddd9014000030008,1,1,3160,-43,1654781424620741,1654781424620741,
300833b2ddd9014000030002,1,1,212,-47,1654781424622095,1654781424622095,
300833b2ddd9014000030001,1,1,1020,-52,1654781424623709,1654781424623709,
300833b2ddd9014000030009,1,1,2428,-45,1654781424655610,1654781424655610,
300833b2ddd9014000030008,1,1,3156,-43,1654781424656807,1654781424656807,
300833b2ddd9014000030002,1,1,192,-47,1654781424658458,1654781424658458,
300833b2ddd9014000030001,1,1,1028,-52,1654781424659958,1654781424659958,
300833b2ddd9014000030009,1,1,2412,-45,1654781424663066,1654781424663066,
300833b2ddd9014000030002,1,1,200,-47,1654781424664787,1654781424664787,
300833b2ddd9014000030008,1,1,3172,-43,1654781424666113,1654781424666113,
300833b2ddd9014000030001,1,1,1016,-52,1654781424667585,1654781424667585,
300833b2ddd9014000030009,1,1,2444,-45,1654781424698302,1654781424698302,
300833b2ddd9014000030008,1,1,3172,-43,1654781424699556,1654781424699556,
300833b2ddd9014000030002,1,1,204,-47,1654781424700611,1654781424700611,
300833b2ddd9014000030001,1,1,1044,-52,1654781424701912,1654781424701912,
300833b2ddd9014000030008,1,1,3152,-43,1654781424705311,1654781424705311,
300833b2ddd9014000030001,1,1,1004,-52,1654781424706639,1654781424706639,
300833b2ddd9014000030002,1,1,196,-47,1654781424708190,1654781424708190,
300833b2ddd9014000030009,1,1,2432,-45,1654781424709291,1654781424709291,
300833b2ddd9014000030002,1,1,188,-47,1654781424823349,1654781424823349,
300833b2ddd9014000030009,1,1,2456,-45,1654781424941468,1654781424941468,
300833b2ddd9014000030008,1,1,3164,-43,1654781424942577,1654781424942577,
300833b2ddd9014000030001,1,1,1012,-52,1654781424943938,1654781424943938,
300833b2ddd9014000030009,1,1,2448,-45,1654781424948644,1654781424948644,
300833b2ddd9014000030001,1,1,1036,-51,1654781424949930,1654781424949930,
300833b2ddd9014000030008,1,1,3160,-43,1654781424951481,1654781424951481,
300833b2ddd9014000030002,1,1,184,-47,1654781424953388,1654781424953388,
300833b2ddd9014000030008,1,1,3156,-43,1654781424984446,1654781424984446,
300833b2ddd9014000030001,1,1,1004,-52,1654781424985519,1654781424985519,
300833b2ddd9014000030009,1,1,2476,-45,1654781424987620,1654781424987620,
300833b2ddd9014000030002,1,1,188,-47,1654781424989063,1654781424989063,
300833b2ddd9014000030008,1,1,3172,-43,1654781424994034,1654781424994034,
300833b2ddd9014000030001,1,1,1016,-52,1654781424995135,1654781424995135,
300833b2ddd9014000030009,1,1,2448,-45,1654781424996903,1654781424996903,
300833b2ddd9014000030002,1,1,200,-47,1654781424997985,1654781424997985,
300833b2ddd9014000030008,1,1,3156,-43,1654781425027776,1654781425027776,
300833b2ddd9014000030001,1,1,1056,-51,1654781425029760,1654781425029760,
300833b2ddd9014000030002,1,1,192,-47,1654781425031069,1654781425031069,
300833b2ddd9014000030009,1,1,2436,-45,1654781425032112,1654781425032112,
300833b2ddd9014000030001,1,1,996,-52,1654781425035499,1654781425035499,
300833b2ddd9014000030009,1,1,2452,-45,1654781425036584,1654781425036584,
300833b2ddd9014000030008,1,1,3164,-43,1654781425038145,1654781425038145,
300833b2ddd9014000030002,1,1,176,-47,1654781425039218,1654781425039218,
300833b2ddd9014000030001,1,1,1044,-51,1654781425070877,1654781425070877,
300833b2ddd9014000030009,1,1,2456,-45,1654781425072217,1654781425072217,
300833b2ddd9014000030002,1,1,200,-47,1654781425073330,1654781425073330,
300833b2ddd9014000030008,1,1,3156,-43,1654781425075150,1654781425075150,
300833b2ddd9014000030002,1,1,208,-47,1654781425079516,1654781425079516,
300833b2ddd9014000030001,1,1,1040,-51,1654781425081925,1654781425081925,
300833b2ddd9014000030009,1,1,2456,-45,1654781425083377,1654781425083377,
300833b2ddd9014000030008,1,1,3152,-43,1654781425084431,1654781425084431,
300833b2ddd9014000030002,1,1,208,-47,1654781425114899,1654781425114899,
300833b2ddd9014000030008,1,1,3152,-43,1654781425116366,1654781425116366,
