epc,atenda,atendanum,phase,RSS,timestamp,timestamp2,
300833b2ddd9014000030008,1,1,3160,-43,1654781347575979,1654781347575979,
300833b2ddd9014000030002,1,1,224,-48,1654781347578386,1654781347578386,
300833b2ddd9014000030001,1,1,1172,-49,1654781347579631,1654781347579631,
300833b2ddd9014000030009,1,1,2440,-44,1654781347582799,1654781347582799,
300833b2ddd9014000030002,1,1,212,-47,1654781347584544,1654781347584544,
300833b2ddd9014000030001,1,1,1164,-49,1654781347585646,1654781347585646,
300833b2ddd9014000030008,1,1,3168,-43,1654781347587437,1654781347587437,
300833b2ddd9014000030008,1,1,3184,-43,1654781347620936,1654781347620936,
300833b2ddd9014000030002,1,1,192,-48,1654781347622006,1654781347622006,
300833b2ddd9014000030009,1,1,2444,-44,1654781347623346,1654781347623346,
300833b2ddd9014000030001,1,1,1200,-49,1654781347626623,1654781347626623,
300833b2ddd9014000030009,1,1,2440,-44,1654781347629396,1654781347629396,
300833b2ddd9014000030008,1,1,3152,-43,1654781347630731,1654781347630731,
300833b2ddd9014000030002,1,1,208,-47,1654781347632807,1654781347632807,
300833b2ddd9014000030001,1,1,1180,-49,1654781347634008,1654781347634008,
300833b2ddd9014000030008,1,1,3156,-43,1654781347665384,1654781347665384,
300833b2ddd9014000030009,1,1,2436,-44,1654781347666430,1654781347666430,
300833b2ddd9014000030002,1,1,212,-47,1654781347667935,1654781347667935,
300833b2ddd9014000030001,1,1,1176,-49,1654781347669250,1654781347669250,
300833b2ddd9014000030008,1,1,3140,-43,1654781347673717,1654781347673717,
300833b2ddd9014000030009,1,1,2440,-44,1654781347674817,1654781347674817,
300833b2ddd9014000030002,1,1,220,-48,1654781347675915,1654781347675915,
300833b2ddd9014000030001,1,1,1176,-50,1654781347678160,1654781347678160,
300833b2ddd9014000030008,1,1,3160,-43,1654781347709345,1654781347709345,
300833b2ddd9014000030001,1,1,1168,-49,1654781347710434,1654781347710434,
300833b2ddd9014000030009,1,1,2436,-45,1654781347712044,1654781347712044,
300833b2ddd9014000030002,1,1,204,-48,1654781347713638,1654781347713638,
300833b2ddd9014000030001,1,1,1172,-49,1654781347718138,1654781347718138,
300833b2ddd9014000030008,1,1,3148,-43,1654781347719222,1654781347719222,
300833b2ddd9014000030002,1,1,212,-47,1654781347720320,1654781347720320,
300833b2ddd9014000030009,1,1,2444,-44,1654781347721632,1654781347721632,
300833b2ddd9014000030009,1,1,2448,-44,1654781347753297,1654781347753297,
300833b2ddd9014000030008,1,1,3148,-43,1654781347754603,1654781347754603,
300833b2ddd9014000030002,1,1,212,-47,1654781347756964,1654781347756964,
300833b2ddd9014000030001,1,1,1184,-49,1654781347758364,1654781347758364,
300833b2ddd9014000030008,1,1,3172,-43,1654781347761953,1654781347761953,
300833b2ddd9014000030009,1,1,2448,-44,1654781347763009,1654781347763009,
300833b2ddd9014000030002,1,1,224,-48,1654781347765267,1654781347765267,
300833b2ddd9014000030001,1,1,1188,-49,1654781347766513,1654781347766513,
300833b2ddd9014000030008,1,1,3152,-43,1654781347799021,1654781347799021,
300833b2ddd9014000030001,1,1,1172,-49,1654781347800629,1654781347800629,
300833b2ddd9014000030009,1,1,2444,-44,1654781347802827,1654781347802827,
300833b2ddd9014000030002,1,1,228,-47,1654781347805004,1654781347805004,
300833b2ddd9014000030009,1,1,2444,-44,1654781347807756,1654781347807756,
300833b2ddd9014000030008,1,1,3160,-44,1654781347809124,1654781347809124,
300833b2ddd9014000030002,1,1,224,-47,1654781347810235,1654781347810235,
300833b2ddd9014000030001,1,1,1176,-49,1654781347811804,1654781347811804,
300833b2ddd9014000030002,1,1,212,-48,1654781347843384,1654781347843384,
300833b2ddd9014000030009,1,1,2424,-44,1654781347845870,1654781347845870,
300833b2ddd9014000030008,1,1,3164,-43,1654781347846939,1654781347846939,
300833b2ddd9014000030001,1,1,1140,-49,1654781347848370,1654781347848370,
300833b2ddd9014000030009,1,1,2432,-45,1654781347851599,1654781347851599,
300833b2ddd9014000030001,1,1,1172,-49,1654781347853522,1654781347853522,
300833b2ddd9014000030008,1,1,3148,-43,1654781347854562,1654781347854562,
300833b2ddd9014000030002,1,1,224,-48,1654781347856028,1654781347856028,
300833b2ddd9014000030002,1,1,220,-48,1654781347885984,1654781347885984,
300833b2ddd9014000030009,1,1,2440,-44,1654781347887097,1654781347887097,
300833b2ddd9014000030008,1,1,3152,-43,1654781347888178,1654781347888178,
300833b2ddd9014000030001,1,1,1168,-49,1654781347889254,1654781347889254,
300833b2ddd9014000030009,1,1,2440,-44,1654781347894235,1654781347894235,
300833b2ddd9014000030001,1,1,1224,-49,1654781347895864,1654781347895864,
300833b2ddd9014000030008,1,1,3156,-44,1654781347896984,1654781347896984,
300833b2ddd9014000030002,1,1,208,-48,1654781347898044,1654781347898044,
300833b2ddd9014000030009,1,1,2436,-44,1654781347931402,1654781347931402,
300833b2ddd9014000030008,1,1,3164,-43,1654781347933546,1654781347933546,
300833b2ddd9014000030001,1,1,1164,-50,1654781347935241,1654781347935241,
300833b2ddd9014000030002,1,1,228,-48,1654781347936339,1654781347936339,
300833b2ddd9014000030002,1,1,208,-48,1654781347939800,1654781347939800,
300833b2ddd9014000030009,1,1,2436,-44,1654781347941509,1654781347941509,
300833b2ddd9014000030008,1,1,3172,-43,1654781347942619,1654781347942619,
300833b2ddd9014000030001,1,1,1156,-49,1654781347943879,1654781347943879,
300833b2ddd9014000030001,1,1,1164,-50,1654781347974626,1654781347974626,
300833b2ddd9014000030002,1,1,216,-48,1654781347975839,1654781347975839,
300833b2ddd9014000030009,1,1,2444,-45,1654781347976866,1654781347976866,
300833b2ddd9014000030008,1,1,3164,-43,1654781347977961,1654781347977961,
300833b2ddd9014000030002,1,1,208,-48,1654781347982056,1654781347982056,
300833b2ddd9014000030001,1,1,1152,-49,1654781347983154,1654781347983154,
300833b2ddd9014000030008,1,1,3140,-43,1654781347984467,1654781347984467,
300833b2ddd9014000030009,1,1,2428,-44,1654781347985552,1654781347985552,
300833b2ddd9014000030009,1,1,2432,-44,1654781348016959,1654781348016959,
300833b2ddd9014000030008,1,1,3164,-44,1654781348018521,1654781348018521,
300833b2ddd9014000030002,1,1,224,-48,1654781348019589,1654781348019589,
300833b2ddd9014000030001,1,1,1180,-49,1654781348021162,1654781348021162,
300833b2ddd9014000030009,1,1,2440,-44,1654781348025522,1654781348025522,
300833b2ddd9014000030008,1,1,3156,-44,1654781348027059,1654781348027059,
300833b2ddd9014000030002,1,1,224,-48,1654781348028863,1654781348028863,
300833b2ddd9014000030001,1,1,1172,-50,1654781348030563,1654781348030563,
300833b2ddd9014000030008,1,1,3156,-43,1654781348061776,1654781348061776,
300833b2ddd9014000030002,1,1,188,-48,1654781348063756,1654781348063756,
300833b2ddd9014000030009,1,1,2428,-44,1654781348064840,1654781348064840,
300833b2ddd9014000030001,1,1,1152,-49,1654781348066182,1654781348066182,
300833b2ddd9014000030001,1,1,1212,-49,1654781348070135,1654781348070135,
300833b2ddd9014000030008,1,1,3164,-44,1654781348071630,1654781348071630,
300833b2ddd9014000030009,1,1,2448,-44,1654781348073211,1654781348073211,
300833b2ddd9014000030002,1,1,220,-48,1654781348074452,1654781348074452,
300833b2ddd9014000030002,1,1,212,-48,1654781348104853,1654781348104853,
300833b2ddd9014000030009,1,1,2432,-44,1654781348107026,1654781348107026,
300833b2ddd9014000030008,1,1,3156,-43,1654781348109039,1654781348109039,
300833b2ddd9014000030001,1,1,1168,-50,1654781348110256,1654781348110256,
300833b2ddd9014000030001,1,1,1168,-50,1654781348113638,1654781348113638,
300833b2ddd9014000030009,1,1,2428,-44,1654781348115367,1654781348115367,
300833b2ddd9014000030008,1,1,3168,-44,1654781348116449,1654781348116449,
300833b2ddd9014000030002,1,1,220,-48,1654781348117917,1654781348117917,
300833b2ddd9014000030002,1,1,208,-48,1654781348148981,1654781348148981,
300833b2ddd9014000030008,1,1,3152,-43,1654781348150035,1654781348150035,
300833b2ddd9014000030009,1,1,2448,-45,1654781348151134,1654781348151134,
300833b2ddd9014000030001,1,1,1172,-49,1654781348153074,1654781348153074,
300833b2ddd9014000030009,1,1,2444,-44,1654781348158844,1654781348158844,
300833b2ddd9014000030008,1,1,3176,-43,1654781348159913,1654781348159913,
300833b2ddd9014000030002,1,1,196,-48,1654781348162225,1654781348162225,
300833b2ddd9014000030001,1,1,1160,-50,1654781348163297,1654781348163297,
300833b2ddd9014000030001,1,1,1132,-49,1654781348198410,1654781348198410,
300833b2ddd9014000030002,1,1,212,-48,1654781348199521,1654781348199521,
300833b2ddd9014000030008,1,1,3152,-43,1654781348201128,1654781348201128,
300833b2ddd9014000030009,1,1,2412,-45,1654781348202866,1654781348202866,
