epc,atenda,atendanum,phase,RSS,timestamp,timestamp2,
300833b2ddd9014000030008,1,1,3184,-43,1654781106723405,1654781106723405,
300833b2ddd9014000030002,1,1,164,-47,1654781106725584,1654781106725584,
300833b2ddd9014000030009,1,1,2448,-44,1654781106726698,1654781106726698,
300833b2ddd9014000030001,1,1,1004,-51,1654781106727713,1654781106727713,
300833b2ddd9014000030001,1,1,1004,-51,1654781106731542,1654781106731542,
300833b2ddd9014000030009,1,1,2456,-44,1654781106732641,1654781106732641,
300833b2ddd9014000030008,1,1,3188,-43,1654781106733722,1654781106733722,
300833b2ddd9014000030002,1,1,164,-47,1654781106735676,1654781106735676,
300833b2ddd9014000030009,1,1,2444,-44,1654781106767200,1654781106767200,
300833b2ddd9014000030008,1,1,3184,-43,1654781106768851,1654781106768851,
300833b2ddd9014000030009,1,1,2456,-44,1654781106772922,1654781106772922,
300833b2ddd9014000030008,1,1,3180,-43,1654781106775126,1654781106775126,
300833b2ddd9014000030002,1,1,180,-47,1654781106776211,1654781106776211,
300833b2ddd9014000030001,1,1,1004,-51,1654781106777696,1654781106777696,
300833b2ddd9014000030002,1,1,160,-47,1654781106808160,1654781106808160,
300833b2ddd9014000030008,1,1,3176,-43,1654781106809403,1654781106809403,
300833b2ddd9014000030001,1,1,1000,-51,1654781106810786,1654781106810786,
300833b2ddd9014000030009,1,1,2448,-44,1654781106811918,1654781106811918,
300833b2ddd9014000030009,1,1,2448,-44,1654781106815584,1654781106815584,
300833b2ddd9014000030001,1,1,976,-51,1654781106816911,1654781106816911,
300833b2ddd9014000030008,1,1,3184,-43,1654781106818262,1654781106818262,
300833b2ddd9014000030002,1,1,160,-47,1654781106819616,1654781106819616,
300833b2ddd9014000030001,1,1,992,-51,1654781106851444,1654781106851444,
300833b2ddd9014000030008,1,1,3188,-43,1654781106852868,1654781106852868,
300833b2ddd9014000030009,1,1,2440,-44,1654781106855084,1654781106855084,
300833b2ddd9014000030002,1,1,172,-47,1654781106856294,1654781106856294,
300833b2ddd9014000030008,1,1,3192,-43,1654781106859501,1654781106859501,
300833b2ddd9014000030002,1,1,188,-47,1654781106860571,1654781106860571,
300833b2ddd9014000030009,1,1,2452,-44,1654781106861585,1654781106861585,
300833b2ddd9014000030001,1,1,1000,-51,1654781106864054,1654781106864054,
300833b2ddd9014000030009,1,1,2460,-44,1654781106894628,1654781106894628,
300833b2ddd9014000030002,1,1,160,-46,1654781106896217,1654781106896217,
300833b2ddd9014000030008,1,1,3184,-43,1654781106897838,1654781106897838,
300833b2ddd9014000030001,1,1,1028,-51,1654781106900484,1654781106900484,
300833b2ddd9014000030008,1,1,3188,-43,1654781106903522,1654781106903522,
300833b2ddd9014000030001,1,1,1008,-51,1654781106907344,1654781106907344,
300833b2ddd9014000030009,1,1,2448,-44,1654781106908923,1654781106908923,
300833b2ddd9014000030002,1,1,164,-47,1654781106909931,1654781106909931,
300833b2ddd9014000030001,1,1,1004,-51,1654781106939869,1654781106939869,
300833b2ddd9014000030009,1,1,2448,-44,1654781106941190,1654781106941190,
300833b2ddd9014000030008,1,1,3188,-43,1654781106942283,1654781106942283,
300833b2ddd9014000030002,1,1,172,-47,1654781106943399,1654781106943399,
300833b2ddd9014000030008,1,1,3180,-43,1654781106949697,1654781106949697,
300833b2ddd9014000030001,1,1,1012,-51,1654781106950728,1654781106950728,
300833b2ddd9014000030009,1,1,2476,-44,1654781106953751,1654781106953751,
300833b2ddd9014000030002,1,1,156,-47,1654781106955007,1654781106955007,
300833b2ddd9014000030001,1,1,976,-51,1654781107177379,1654781107177379,
