epc,atenda,atendanum,phase,RSS,timestamp,timestamp2,
300833b2ddd9014000030009,1,1,2620,-47,1654781663224597,1654781663224597,
300833b2ddd9014000030008,1,1,3252,-42,1654781663225666,1654781663225666,
300833b2ddd9014000030002,1,1,168,-47,1654781663227700,1654781663227700,
300833b2ddd9014000030001,1,1,796,-62,1654781663228861,1654781663228861,
300833b2ddd9014000030008,1,1,3244,-42,1654781663232894,1654781663232894,
300833b2ddd9014000030002,1,1,180,-47,1654781663233963,1654781663233963,
300833b2ddd9014000030009,1,1,2644,-47,1654781663235317,1654781663235317,
300833b2ddd9014000030001,1,1,728,-62,1654781663236878,1654781663236878,
300833b2ddd9014000030001,1,1,700,-62,1654781663268684,1654781663268684,
300833b2ddd9014000030008,1,1,3288,-42,1654781663270604,1654781663270604,
300833b2ddd9014000030002,1,1,196,-47,1654781663271660,1654781663271660,
300833b2ddd9014000030009,1,1,2640,-47,1654781663272731,1654781663272731,
300833b2ddd9014000030002,1,1,196,-47,1654781663276344,1654781663276344,
300833b2ddd9014000030009,1,1,2632,-47,1654781663277443,1654781663277443,
300833b2ddd9014000030008,1,1,3264,-42,1654781663278537,1654781663278537,
300833b2ddd9014000030001,1,1,760,-62,1654781663280352,1654781663280352,
300833b2ddd9014000030008,1,1,3272,-43,1654781663311564,1654781663311564,
300833b2ddd9014000030009,1,1,2628,-47,1654781663313737,1654781663313737,
300833b2ddd9014000030001,1,1,636,-61,1654781663314815,1654781663314815,
300833b2ddd9014000030002,1,1,164,-47,1654781663316479,1654781663316479,
300833b2ddd9014000030002,1,1,176,-47,1654781663319189,1654781663319189,
300833b2ddd9014000030001,1,1,760,-60,1654781663320292,1654781663320292,
300833b2ddd9014000030008,1,1,3268,-43,1654781663322338,1654781663322338,
300833b2ddd9014000030009,1,1,2656,-47,1654781663323424,1654781663323424,
300833b2ddd9014000030009,1,1,2628,-47,1654781663357761,1654781663357761,
300833b2ddd9014000030002,1,1,176,-47,1654781663359217,1654781663359217,
300833b2ddd9014000030009,1,1,2636,-47,1654781663362406,1654781663362406,
300833b2ddd9014000030002,1,1,212,-47,1654781663363873,1654781663363873,
300833b2ddd9014000030008,1,1,3268,-43,1654781663364912,1654781663364912,
300833b2ddd9014000030001,1,1,760,-60,1654781663366642,1654781663366642,
300833b2ddd9014000030008,1,1,3272,-43,1654781663396836,1654781663396836,
300833b2ddd9014000030009,1,1,2624,-47,1654781663398544,1654781663398544,
300833b2ddd9014000030002,1,1,196,-47,1654781663400151,1654781663400151,
300833b2ddd9014000030001,1,1,808,-61,1654781663401596,1654781663401596,
300833b2ddd9014000030002,1,1,196,-47,1654781663404982,1654781663404982,
300833b2ddd9014000030009,1,1,2636,-47,1654781663406708,1654781663406708,
300833b2ddd9014000030008,1,1,3272,-43,1654781663408076,1654781663408076,
300833b2ddd9014000030001,1,1,828,-61,1654781663409561,1654781663409561,
300833b2ddd9014000030001,1,1,780,-60,1654781663440042,1654781663440042,
300833b2ddd9014000030002,1,1,204,-48,1654781663442158,1654781663442158,
300833b2ddd9014000030009,1,1,2640,-47,1654781663443215,1654781663443215,
300833b2ddd9014000030008,1,1,3288,-43,1654781663446358,1654781663446358,
300833b2ddd9014000030009,1,1,2632,-47,1654781663448037,1654781663448037,
300833b2ddd9014000030002,1,1,208,-48,1654781663449346,1654781663449346,
300833b2ddd9014000030001,1,1,816,-60,1654781663450747,1654781663450747,
300833b2ddd9014000030001,1,1,824,-60,1654781663480704,1654781663480704,
300833b2ddd9014000030008,1,1,3284,-43,1654781663481787,1654781663481787,
300833b2ddd9014000030001,1,1,824,-60,1654781663487122,1654781663487122,
300833b2ddd9014000030008,1,1,3276,-43,1654781663489030,1654781663489030,
300833b2ddd9014000030002,1,1,220,-47,1654781663490115,1654781663490115,
300833b2ddd9014000030009,1,1,2652,-47,1654781663491227,1654781663491227,
300833b2ddd9014000030001,1,1,768,-60,1654781663522308,1654781663522308,
300833b2ddd9014000030002,1,1,184,-47,1654781663524045,1654781663524045,
300833b2ddd9014000030009,1,1,2644,-47,1654781663525086,1654781663525086,
300833b2ddd9014000030008,1,1,3272,-43,1654781663526214,1654781663526214,
