epc,atenda,atendanum,phase,RSS,timestamp,timestamp2,
300833b2ddd9014000030002,1,1,736,-49,1654781483131528,1654781483131528,
300833b2ddd9014000030001,1,1,1928,-59,1654781483133685,1654781483133685,
300833b2ddd9014000030009,1,1,3080,-46,1654781483134783,1654781483134783,
300833b2ddd9014000030008,1,1,3584,-43,1654781483135850,1654781483135850,
300833b2ddd9014000030008,1,1,3584,-43,1654781483139344,1654781483139344,
300833b2ddd9014000030009,1,1,3096,-46,1654781483140670,1654781483140670,
300833b2ddd9014000030002,1,1,744,-49,1654781483142235,1654781483142235,
300833b2ddd9014000030001,1,1,1880,-58,1654781483143311,1654781483143311,
300833b2ddd9014000030001,1,1,1896,-58,1654781483175315,1654781483175315,
300833b2ddd9014000030008,1,1,3580,-43,1654781483177276,1654781483177276,
300833b2ddd9014000030009,1,1,3104,-46,1654781483178958,1654781483178958,
300833b2ddd9014000030002,1,1,724,-49,1654781483180172,1654781483180172,
300833b2ddd9014000030002,1,1,728,-49,1654781483183438,1654781483183438,
300833b2ddd9014000030009,1,1,3088,-46,1654781483184922,1654781483184922,
300833b2ddd9014000030008,1,1,3584,-43,1654781483185975,1654781483185975,
300833b2ddd9014000030001,1,1,1860,-57,1654781483187310,1654781483187310,
300833b2ddd9014000030009,1,1,3088,-46,1654781483217974,1654781483217974,
300833b2ddd9014000030002,1,1,748,-48,1654781483219283,1654781483219283,
300833b2ddd9014000030001,1,1,1852,-58,1654781483220583,1654781483220583,
300833b2ddd9014000030008,1,1,3572,-43,1654781483221951,1654781483221951,
300833b2ddd9014000030008,1,1,3580,-43,1654781483226280,1654781483226280,
300833b2ddd9014000030001,1,1,1888,-58,1654781483227581,1654781483227581,
300833b2ddd9014000030009,1,1,3096,-46,1654781483228666,1654781483228666,
300833b2ddd9014000030002,1,1,744,-48,1654781483230005,1654781483230005,
300833b2ddd9014000030009,1,1,3116,-46,1654781483264373,1654781483264373,
300833b2ddd9014000030008,1,1,3572,-43,1654781483265500,1654781483265500,
300833b2ddd9014000030002,1,1,748,-48,1654781483267108,1654781483267108,
300833b2ddd9014000030001,1,1,1876,-58,1654781483268664,1654781483268664,
300833b2ddd9014000030001,1,1,1856,-58,1654781483273111,1654781483273111,
300833b2ddd9014000030008,1,1,3588,-43,1654781483275034,1654781483275034,
