epc,atenda,atendanum,phase,RSS,timestamp,timestamp2,
300833b2ddd9014000030002,1,1,252,-47,1654781681100179,1654781681100179,
300833b2ddd9014000030001,1,1,876,-60,1654781681101791,1654781681101791,
300833b2ddd9014000030008,1,1,3328,-43,1654781681103073,1654781681103073,
300833b2ddd9014000030009,1,1,2632,-47,1654781681105623,1654781681105623,
300833b2ddd9014000030008,1,1,3328,-43,1654781681109045,1654781681109045,
300833b2ddd9014000030001,1,1,836,-60,1654781681110163,1654781681110163,
300833b2ddd9014000030009,1,1,2660,-48,1654781681111219,1654781681111219,
300833b2ddd9014000030002,1,1,260,-47,1654781681113893,1654781681113893,
300833b2ddd9014000030009,1,1,2636,-47,1654781681144495,1654781681144495,
300833b2ddd9014000030008,1,1,3316,-43,1654781681146498,1654781681146498,
300833b2ddd9014000030002,1,1,248,-47,1654781681147583,1654781681147583,
300833b2ddd9014000030001,1,1,844,-60,1654781681149240,1654781681149240,
300833b2ddd9014000030008,1,1,3320,-43,1654781681152952,1654781681152952,
300833b2ddd9014000030009,1,1,2648,-47,1654781681154209,1654781681154209,
300833b2ddd9014000030002,1,1,280,-47,1654781681155545,1654781681155545,
300833b2ddd9014000030001,1,1,848,-60,1654781681157093,1654781681157093,
300833b2ddd9014000030009,1,1,2644,-47,1654781681187034,1654781681187034,
300833b2ddd9014000030001,1,1,852,-60,1654781681188949,1654781681188949,
300833b2ddd9014000030008,1,1,3316,-43,1654781681190214,1654781681190214,
300833b2ddd9014000030002,1,1,240,-47,1654781681191299,1654781681191299,
300833b2ddd9014000030002,1,1,256,-47,1654781681194670,1654781681194670,
300833b2ddd9014000030009,1,1,2648,-48,1654781681196204,1654781681196204,
300833b2ddd9014000030008,1,1,3316,-43,1654781681197490,1654781681197490,
300833b2ddd9014000030001,1,1,872,-60,1654781681199220,1654781681199220,
300833b2ddd9014000030009,1,1,2644,-47,1654781681230508,1654781681230508,
300833b2ddd9014000030008,1,1,3316,-43,1654781681231606,1654781681231606,
300833b2ddd9014000030002,1,1,256,-47,1654781681232917,1654781681232917,
300833b2ddd9014000030001,1,1,848,-60,1654781681234203,1654781681234203,
300833b2ddd9014000030008,1,1,3324,-43,1654781681239467,1654781681239467,
300833b2ddd9014000030001,1,1,804,-60,1654781681241138,1654781681241138,
300833b2ddd9014000030002,1,1,256,-47,1654781681243086,1654781681243086,
300833b2ddd9014000030009,1,1,2628,-47,1654781681244403,1654781681244403,
300833b2ddd9014000030009,1,1,2632,-47,1654781681276905,1654781681276905,
300833b2ddd9014000030001,1,1,984,-60,1654781681278025,1654781681278025,
300833b2ddd9014000030008,1,1,3312,-43,1654781681279374,1654781681279374,
300833b2ddd9014000030002,1,1,260,-47,1654781681280699,1654781681280699,
300833b2ddd9014000030008,1,1,3316,-43,1654781681285466,1654781681285466,
300833b2ddd9014000030001,1,1,864,-60,1654781681286780,1654781681286780,
300833b2ddd9014000030002,1,1,248,-47,1654781681288543,1654781681288543,
300833b2ddd9014000030009,1,1,2640,-47,1654781681289773,1654781681289773,
300833b2ddd9014000030009,1,1,2652,-47,1654781681321428,1654781681321428,
300833b2ddd9014000030002,1,1,264,-48,1654781681322526,1654781681322526,
300833b2ddd9014000030008,1,1,3312,-43,1654781681324078,1654781681324078,
300833b2ddd9014000030001,1,1,856,-60,1654781681326616,1654781681326616,
300833b2ddd9014000030008,1,1,3316,-43,1654781681329362,1654781681329362,
300833b2ddd9014000030002,1,1,244,-47,1654781681330972,1654781681330972,
300833b2ddd9014000030001,1,1,888,-60,1654781681331999,1654781681331999,
300833b2ddd9014000030009,1,1,2624,-47,1654781681333569,1654781681333569,
300833b2ddd9014000030008,1,1,3320,-43,1654781681367238,1654781681367238,
300833b2ddd9014000030001,1,1,840,-59,1654781681368780,1654781681368780,
300833b2ddd9014000030002,1,1,256,-47,1654781681370316,1654781681370316,
300833b2ddd9014000030002,1,1,264,-47,1654781681375875,1654781681375875,
300833b2ddd9014000030008,1,1,3320,-43,1654781681376945,1654781681376945,
300833b2ddd9014000030009,1,1,2632,-48,1654781681379090,1654781681379090,
300833b2ddd9014000030001,1,1,844,-61,1654781681380791,1654781681380791,
300833b2ddd9014000030009,1,1,2604,-47,1654781681412136,1654781681412136,
300833b2ddd9014000030001,1,1,676,-60,1654781681413598,1654781681413598,
300833b2ddd9014000030008,1,1,3328,-43,1654781681414919,1654781681414919,
300833b2ddd9014000030002,1,1,240,-48,1654781681416616,1654781681416616,
300833b2ddd9014000030002,1,1,260,-47,1654781681419360,1654781681419360,
300833b2ddd9014000030008,1,1,3336,-43,1654781681421321,1654781681421321,
300833b2ddd9014000030009,1,1,2628,-47,1654781681422365,1654781681422365,
300833b2ddd9014000030001,1,1,912,-60,1654781681423652,1654781681423652,
300833b2ddd9014000030001,1,1,820,-58,1654781681455003,1654781681455003,
300833b2ddd9014000030009,1,1,2604,-47,1654781681456931,1654781681456931,
300833b2ddd9014000030008,1,1,3316,-43,1654781681458057,1654781681458057,
300833b2ddd9014000030002,1,1,236,-48,1654781681459230,1654781681459230,
300833b2ddd9014000030002,1,1,276,-47,1654781681462251,1654781681462251,
300833b2ddd9014000030001,1,1,912,-58,1654781681463311,1654781681463311,
300833b2ddd9014000030008,1,1,3320,-43,1654781681465114,1654781681465114,
300833b2ddd9014000030009,1,1,2652,-47,1654781681466241,1654781681466241,
300833b2ddd9014000030002,1,1,252,-47,1654781681497610,1654781681497610,
300833b2ddd9014000030008,1,1,3336,-43,1654781681498918,1654781681498918,
300833b2ddd9014000030009,1,1,2620,-47,1654781681501164,1654781681501164,
300833b2ddd9014000030001,1,1,1024,-58,1654781681502298,1654781681502298,
300833b2ddd9014000030002,1,1,244,-47,1654781681506163,1654781681506163,
300833b2ddd9014000030001,1,1,824,-59,1654781681507237,1654781681507237,
300833b2ddd9014000030009,1,1,2544,-47,1654781681508308,1654781681508308,
300833b2ddd9014000030008,1,1,3312,-43,1654781681510066,1654781681510066,
300833b2ddd9014000030008,1,1,3324,-43,1654781681541611,1654781681541611,
300833b2ddd9014000030002,1,1,284,-47,1654781681543222,1654781681543222,
300833b2ddd9014000030001,1,1,1020,-59,1654781681544524,1654781681544524,
300833b2ddd9014000030009,1,1,2648,-47,1654781681549416,1654781681549416,
300833b2ddd9014000030008,1,1,3308,-43,1654781681551126,1654781681551126,
300833b2ddd9014000030002,1,1,212,-48,1654781681553274,1654781681553274,
300833b2ddd9014000030001,1,1,872,-59,1654781681554520,1654781681554520,
300833b2ddd9014000030002,1,1,292,-47,1654781681585611,1654781681585611,
300833b2ddd9014000030008,1,1,3308,-43,1654781681586736,1654781681586736,
300833b2ddd9014000030001,1,1,812,-60,1654781681587768,1654781681587768,
300833b2ddd9014000030002,1,1,276,-47,1654781681592369,1654781681592369,
300833b2ddd9014000030008,1,1,3328,-43,1654781681593439,1654781681593439,
300833b2ddd9014000030009,1,1,2624,-47,1654781681594909,1654781681594909,
300833b2ddd9014000030001,1,1,916,-60,1654781681596323,1654781681596323,
300833b2ddd9014000030001,1,1,976,-61,1654781681819373,1654781681819373,
300833b2ddd9014000030008,1,1,3324,-43,1654781681820696,1654781681820696,
300833b2ddd9014000030009,1,1,2616,-47,1654781681824266,1654781681824266,
300833b2ddd9014000030008,1,1,3316,-43,1654781681825818,1654781681825818,
300833b2ddd9014000030001,1,1,972,-61,1654781681827462,1654781681827462,
300833b2ddd9014000030002,1,1,232,-48,1654781681828920,1654781681828920,
300833b2ddd9014000030002,1,1,252,-48,1654781681859908,1654781681859908,
300833b2ddd9014000030001,1,1,920,-60,1654781681861008,1654781681861008,
300833b2ddd9014000030008,1,1,3328,-43,1654781681862603,1654781681862603,
300833b2ddd9014000030009,1,1,2636,-47,1654781681863690,1654781681863690,
300833b2ddd9014000030001,1,1,900,-61,1654781681868490,1654781681868490,
300833b2ddd9014000030009,1,1,2616,-47,1654781681869829,1654781681869829,
300833b2ddd9014000030002,1,1,252,-48,1654781681870868,1654781681870868,
300833b2ddd9014000030008,1,1,3308,-43,1654781681871980,1654781681871980,
300833b2ddd9014000030001,1,1,944,-60,1654781681905211,1654781681905211,
300833b2ddd9014000030009,1,1,2616,-48,1654781681906510,1654781681906510,
300833b2ddd9014000030002,1,1,260,-48,1654781681911715,1654781681911715,
300833b2ddd9014000030008,1,1,3316,-43,1654781681912743,1654781681912743,
300833b2ddd9014000030009,1,1,2612,-47,1654781681913957,1654781681913957,
300833b2ddd9014000030001,1,1,916,-60,1654781681915217,1654781681915217,
300833b2ddd9014000030001,1,1,924,-60,1654781681945141,1654781681945141,
300833b2ddd9014000030008,1,1,3304,-43,1654781681947049,1654781681947049,
300833b2ddd9014000030002,1,1,248,-48,1654781681948444,1654781681948444,
300833b2ddd9014000030009,1,1,2616,-47,1654781681949884,1654781681949884,
300833b2ddd9014000030002,1,1,244,-48,1654781681952985,1654781681952985,
300833b2ddd9014000030009,1,1,2616,-47,1654781681954054,1654781681954054,
300833b2ddd9014000030008,1,1,3312,-43,1654781681955123,1654781681955123,
300833b2ddd9014000030001,1,1,988,-60,1654781681957278,1654781681957278,
300833b2ddd9014000030002,1,1,248,-48,1654781681988642,1654781681988642,
300833b2ddd9014000030009,1,1,2604,-47,1654781681990650,1654781681990650,
300833b2ddd9014000030008,1,1,3304,-43,1654781681991946,1654781681991946,
300833b2ddd9014000030001,1,1,928,-61,1654781681993118,1654781681993118,
300833b2ddd9014000030001,1,1,912,-60,1654781681996359,1654781681996359,
300833b2ddd9014000030009,1,1,2608,-47,1654781681998085,1654781681998085,
300833b2ddd9014000030008,1,1,3312,-43,1654781681999632,1654781681999632,
300833b2ddd9014000030002,1,1,248,-48,1654781682000860,1654781682000860,
300833b2ddd9014000030002,1,1,232,-48,1654781682030981,1654781682030981,
300833b2ddd9014000030001,1,1,876,-60,1654781682032922,1654781682032922,
300833b2ddd9014000030008,1,1,3304,-43,1654781682034258,1654781682034258,
300833b2ddd9014000030009,1,1,2612,-47,1654781682035328,1654781682035328,
300833b2ddd9014000030008,1,1,3316,-43,1654781682038769,1654781682038769,
300833b2ddd9014000030002,1,1,244,-48,1654781682040591,1654781682040591,
300833b2ddd9014000030009,1,1,2616,-47,1654781682041648,1654781682041648,
300833b2ddd9014000030001,1,1,960,-60,1654781682043377,1654781682043377,
300833b2ddd9014000030008,1,1,3308,-43,1654781682073329,1654781682073329,
300833b2ddd9014000030002,1,1,240,-48,1654781682075506,1654781682075506,
300833b2ddd9014000030009,1,1,2620,-48,1654781682076619,1654781682076619,
300833b2ddd9014000030001,1,1,920,-60,1654781682078066,1654781682078066,
300833b2ddd9014000030002,1,1,244,-48,1654781682081321,1654781682081321,
300833b2ddd9014000030001,1,1,920,-60,1654781682082410,1654781682082410,
300833b2ddd9014000030008,1,1,3324,-43,1654781682083488,1654781682083488,
300833b2ddd9014000030009,1,1,2648,-47,1654781682085342,1654781682085342,
300833b2ddd9014000030009,1,1,2620,-47,1654781682116762,1654781682116762,
300833b2ddd9014000030002,1,1,256,-48,1654781682118443,1654781682118443,
300833b2ddd9014000030008,1,1,3316,-43,1654781682119722,1654781682119722,
300833b2ddd9014000030001,1,1,944,-60,1654781682121213,1654781682121213,
300833b2ddd9014000030001,1,1,928,-60,1654781682124565,1654781682124565,
300833b2ddd9014000030002,1,1,244,-48,1654781682125648,1654781682125648,
300833b2ddd9014000030009,1,1,2624,-47,1654781682127172,1654781682127172,
300833b2ddd9014000030008,1,1,3312,-43,1654781682128511,1654781682128511,
300833b2ddd9014000030008,1,1,3320,-43,1654781682160278,1654781682160278,
300833b2ddd9014000030009,1,1,2632,-47,1654781682161392,1654781682161392,
300833b2ddd9014000030001,1,1,1004,-60,1654781682162469,1654781682162469,
300833b2ddd9014000030002,1,1,248,-48,1654781682163594,1654781682163594,
300833b2ddd9014000030008,1,1,3308,-43,1654781682168685,1654781682168685,
300833b2ddd9014000030001,1,1,988,-61,1654781682170083,1654781682170083,
300833b2ddd9014000030002,1,1,236,-48,1654781682171423,1654781682171423,
300833b2ddd9014000030009,1,1,2616,-47,1654781682172535,1654781682172535,
300833b2ddd9014000030002,1,1,244,-48,1654781682204318,1654781682204318,
300833b2ddd9014000030008,1,1,3312,-43,1654781682205404,1654781682205404,
